t (s)	U1(V)	U2(V)
1,650000	0,890357	0,385771
1,660000	0,879840	0,375254
1,670000	0,864066	0,364737
1,680000	0,848291	0,354220
1,690000	0,837775	0,338444
1,700000	0,816742	0,327927
1,710000	0,800968	0,312151
1,720000	0,779935	0,296375
1,730000	0,764161	0,280600
1,740000	0,743128	0,264824
1,750000	0,722095	0,243790
1,760000	0,701063	0,228014
1,770000	0,680030	0,206980
1,780000	0,653739	0,185946
1,790000	0,627448	0,164911
1,800000	0,606416	0,143877
1,810000	0,580125	0,122843
1,820000	0,553834	0,101809
1,830000	0,532802	0,086033
1,840000	0,506511	0,064999
1,850000	0,474962	0,038706
1,860000	0,453929	0,017672
1,870000	0,427638	-0,008621
1,880000	0,396089	-0,029655
1,890000	0,369799	-0,055948
1,900000	0,343508	-0,076983
1,910000	0,317217	-0,103275
1,920000	0,285668	-0,129568
1,930000	0,259377	-0,155861
1,940000	0,227828	-0,176895
1,950000	0,201537	-0,203188
1,960000	0,175247	-0,229481
1,970000	0,143698	-0,250515
1,980000	0,117407	-0,276808
1,990000	0,085858	-0,297842
2,000000	0,059567	-0,324135
2,010000	0,028018	-0,345169
2,020000	0,001727	-0,366203
2,030000	-0,029822	-0,392496
2,040000	-0,056113	-0,413531
2,050000	-0,087661	-0,439823
2,060000	-0,108694	-0,460858
2,070000	-0,140243	-0,487150
2,080000	-0,161276	-0,502926
2,090000	-0,187567	-0,523960
2,100000	-0,219116	-0,550253
2,110000	-0,240148	-0,571287
2,120000	-0,261181	-0,592322
2,130000	-0,287472	-0,608097
2,140000	-0,308504	-0,634390
2,150000	-0,329537	-0,655424
2,160000	-0,355828	-0,671200
2,170000	-0,376860	-0,686976
2,180000	-0,397893	-0,708010
2,190000	-0,418926	-0,729044
2,200000	-0,434700	-0,744820
2,210000	-0,455733	-0,760596
2,220000	-0,471507	-0,776371
2,230000	-0,492540	-0,786888
2,240000	-0,508314	-0,802664
2,250000	-0,524089	-0,813181
2,260000	-0,539863	-0,828957
2,270000	-0,550380	-0,844733
2,280000	-0,566154	-0,855250
2,290000	-0,581929	-0,865767
2,300000	-0,592445	-0,876284
2,310000	-0,602961	-0,886801
2,320000	-0,613478	-0,892060
2,330000	-0,623994	-0,897318
2,340000	-0,629252	-0,902577
2,350000	-0,634510	-0,913094
2,360000	-0,645027	-0,918353
2,370000	-0,650285	-0,923611
2,380000	-0,650285	-0,928870
2,390000	-0,655543	-0,928870
2,400000	-0,655543	-0,934128
2,410000	-0,660801	-0,934128
2,420000	-0,660801	-0,934128
2,430000	-0,660801	-0,934128
2,440000	-0,660801	-0,934128
2,450000	-0,655543	-0,934128
2,460000	-0,655543	-0,928870
2,470000	-0,650285	-0,923611
2,480000	-0,645027	-0,918353
2,490000	-0,634510	-0,907835
2,500000	-0,629252	-0,902577
2,510000	-0,618736	-0,892060
2,520000	-0,613478	-0,886801
2,530000	-0,602961	-0,876284
2,540000	-0,592445	-0,865767
2,550000	-0,581929	-0,860508
2,560000	-0,566154	-0,849991
2,570000	-0,550380	-0,839474
2,580000	-0,539863	-0,823698
2,590000	-0,524089	-0,813181
2,600000	-0,508314	-0,802664
2,610000	-0,492540	-0,786888
2,620000	-0,471507	-0,771113
2,630000	-0,455733	-0,755337
2,640000	-0,434700	-0,734303
2,650000	-0,418926	-0,718527
2,660000	-0,397893	-0,702751
2,670000	-0,376860	-0,686976
2,680000	-0,355828	-0,665942
2,690000	-0,334795	-0,644907
2,700000	-0,308504	-0,629132
2,710000	-0,287472	-0,608097
2,720000	-0,261181	-0,587063
2,730000	-0,240148	-0,566029
2,740000	-0,213857	-0,539736
2,750000	-0,187567	-0,523960
2,760000	-0,166534	-0,502926
2,770000	-0,134985	-0,476633
2,780000	-0,108694	-0,460858
2,790000	-0,082403	-0,434565
2,800000	-0,050854	-0,413531
2,810000	-0,029822	-0,387238
2,820000	0,001727	-0,366203
2,830000	0,028018	-0,339911
2,840000	0,054309	-0,318876
2,850000	0,091116	-0,292584
2,860000	0,117407	-0,271549
2,870000	0,143698	-0,245257
2,880000	0,169988	-0,218964
2,890000	0,196279	-0,197929
2,900000	0,227828	-0,176895
2,910000	0,254119	-0,150602
2,920000	0,285668	-0,129568
2,930000	0,311959	-0,108534
2,940000	0,338250	-0,082241
2,950000	0,369799	-0,061207
2,960000	0,396089	-0,034914
2,970000	0,422380	-0,013880
2,980000	0,448671	0,012413
2,990000	0,480220	0,038706
3,000000	0,501253	0,054482
3,010000	0,527543	0,075516
3,020000	0,553834	0,101809
3,030000	0,574867	0,122843
3,040000	0,601158	0,143877
3,050000	0,622190	0,164911
3,060000	0,648481	0,185946
3,070000	0,669514	0,201721
3,080000	0,690546	0,228014
3,090000	0,716837	0,243790
3,100000	0,737870	0,264824
3,110000	0,753644	0,280600
3,120000	0,774677	0,296375
3,130000	0,790451	0,312151
3,140000	0,811484	0,327927
3,150000	0,827259	0,343702
3,160000	0,843033	0,359478
3,170000	0,853549	0,375254
3,180000	0,869324	0,385771
3,190000	0,885098	0,401547
3,200000	0,895615	0,412064
3,210000	0,911389	0,417322
3,220000	0,916647	0,427839
3,230000	0,927164	0,438357
3,240000	0,937680	0,443615
3,250000	0,948196	0,454132
3,260000	0,953455	0,459391
3,270000	0,963971	0,459391
3,280000	0,963971	0,464649
3,290000	0,974487	0,469908
3,300000	0,974487	0,475167
3,310000	0,979745	0,475167
3,320000	0,979745	0,480425
3,330000	0,979745	0,480425
3,340000	0,974487	0,480425
3,350000	0,974487	0,480425
3,360000	0,974487	0,480425
3,370000	0,969229	0,475167
3,380000	0,969229	0,480425
3,390000	0,958713	0,475167
3,400000	0,953455	0,469908
3,410000	0,942938	0,464649
3,420000	0,937680	0,459391
3,430000	0,927164	0,448874
3,440000	0,916647	0,443615
3,450000	0,906131	0,438357
3,460000	0,895615	0,427839
3,470000	0,879840	0,417322
3,480000	0,869324	0,401547
3,490000	0,848291	0,391030
3,500000	0,832517	0,380512
3,510000	0,816742	0,359478
3,520000	0,800968	0,348961
3,530000	0,785193	0,327927
3,540000	0,764161	0,312151
3,550000	0,748386	0,296375
3,560000	0,727354	0,280600
3,570000	0,706321	0,259565
3,580000	0,685288	0,243790
3,590000	0,658997	0,233273
3,600000	0,637965	0,206980
3,610000	0,616932	0,191204
3,620000	0,590641	0,170170
3,630000	0,564351	0,149136
3,640000	0,538060	0,128101
3,650000	0,517027	0,107067
3,660000	0,490736	0,086033
3,670000	0,464445	0,064999
3,680000	0,438155	0,038706
3,690000	0,411864	0,017672
3,700000	0,380315	-0,008621
3,710000	0,359282	-0,034914
3,720000	0,327733	-0,055948
3,730000	0,301442	-0,082241
3,740000	0,275152	-0,103275
3,750000	0,243603	-0,124310
3,760000	0,217312	-0,150602
3,770000	0,185763	-0,171637
3,780000	0,159472	-0,203188
3,790000	0,133181	-0,224222
3,800000	0,101632	-0,245257
3,810000	0,075342	-0,271549
3,820000	0,043793	-0,297842
3,830000	0,017502	-0,318876
3,840000	-0,014047	-0,345169
3,850000	-0,040338	-0,366203
3,860000	-0,066629	-0,392496
3,870000	-0,098178	-0,413531
3,880000	-0,119210	-0,434565
3,890000	-0,145501	-0,460858
3,900000	-0,177050	-0,481892
3,910000	-0,198083	-0,508185
3,920000	-0,224374	-0,529219
3,930000	-0,250664	-0,555512
3,940000	-0,271697	-0,576546
3,950000	-0,297988	-0,597580
3,960000	-0,319021	-0,618614
3,970000	-0,345311	-0,639649
3,980000	-0,366344	-0,660683
3,990000	-0,387377	-0,676459
4,000000	-0,408409	-0,697493
4,010000	-0,424184	-0,713269
4,020000	-0,445216	-0,729044
4,030000	-0,460991	-0,744820
4,040000	-0,482024	-0,760596
4,050000	-0,497798	-0,776371
4,060000	-0,513573	-0,792147
4,070000	-0,524089	-0,802664
4,080000	-0,545122	-0,818440
4,090000	-0,555638	-0,828957
4,100000	-0,571412	-0,839474
4,110000	-0,581929	-0,849991
4,120000	-0,592445	-0,860508
4,130000	-0,602961	-0,871025
4,140000	-0,613478	-0,881543
4,150000	-0,623994	-0,892060
4,160000	-0,629252	-0,902577
4,170000	-0,639768	-0,907835
4,180000	-0,645027	-0,913094
4,190000	-0,650285	-0,918353
4,200000	-0,650285	-0,923611
4,210000	-0,650285	-0,928870
4,220000	-0,660801	-0,928870
4,230000	-0,660801	-0,928870
4,240000	-0,655543	-0,934128
4,250000	-0,655543	-0,934128
4,260000	-0,655543	-0,928870
4,270000	-0,650285	-0,928870
4,280000	-0,650285	-0,923611
4,290000	-0,645027	-0,923611
4,300000	-0,634510	-0,918353
4,310000	-0,629252	-0,918353
4,320000	-0,623994	-0,913094
4,330000	-0,613478	-0,907835
4,340000	-0,602961	-0,902577
4,350000	-0,592445	-0,892060
4,360000	-0,581929	-0,881543
4,370000	-0,571412	-0,871025
4,380000	-0,555638	-0,860508
4,390000	-0,545122	-0,849991
4,400000	-0,529347	-0,834216
4,410000	-0,513573	-0,823698
4,420000	-0,497798	-0,813181
4,430000	-0,482024	-0,797406
4,440000	-0,460991	-0,781630
4,450000	-0,445216	-0,765854
4,460000	-0,424184	-0,744820
4,470000	-0,408409	-0,729044
4,480000	-0,387377	-0,713269
4,490000	-0,366344	-0,692234
4,500000	-0,345311	-0,676459
4,510000	-0,319021	-0,655424
4,520000	-0,297988	-0,639649
4,530000	-0,271697	-0,623873
4,540000	-0,250664	-0,608097
4,550000	-0,224374	-0,587063
4,560000	-0,198083	-0,566029
4,570000	-0,171792	-0,544995
4,580000	-0,150759	-0,518702
4,590000	-0,119210	-0,502926
4,600000	-0,098178	-0,481892
4,610000	-0,066629	-0,455599
4,620000	-0,040338	-0,429306
4,630000	-0,014047	-0,408272
4,640000	0,017502	-0,387238
4,650000	0,049051	-0,366203
4,660000	0,075342	-0,339911
4,670000	0,101632	-0,318876
4,680000	0,127923	-0,292584
4,690000	0,154214	-0,266291
4,700000	0,185763	-0,245257
4,710000	0,212054	-0,218964
4,720000	0,243603	-0,192671
4,730000	0,269894	-0,166378
4,740000	0,296184	-0,145344
4,750000	0,322475	-0,124310
4,760000	0,348766	-0,092758
4,770000	0,380315	-0,071724
4,780000	0,406606	-0,050690
4,790000	0,432897	-0,024397
4,800000	0,459187	0,001896
4,810000	0,485478	0,022930
4,820000	0,511769	0,043964
4,830000	0,532802	0,070257
4,840000	0,559092	0,096550
4,850000	0,580125	0,112326
4,860000	0,611674	0,138619
4,870000	0,632707	0,159653
4,880000	0,653739	0,180687
4,890000	0,680030	0,201721
4,900000	0,695805	0,217497
4,910000	0,716837	0,233273
4,920000	0,737870	0,249048
4,930000	0,753644	0,270083
4,940000	0,774677	0,285858
4,950000	0,795710	0,296375
4,960000	0,811484	0,317410
4,970000	0,827259	0,333185
4,980000	0,837775	0,348961
4,990000	0,858808	0,359478
5,000000	0,869324	0,375254
5,010000	0,879840	0,391030
5,020000	0,895615	0,406805
5,030000	0,906131	0,417322
5,040000	0,916647	0,433098
5,050000	0,921906	0,443615
5,060000	0,932422	0,448874
5,070000	0,942938	0,459391
5,080000	0,948196	0,469908
5,090000	0,958713	0,475167
5,100000	0,963971	0,480425
5,110000	0,963971	0,485684
5,120000	0,963971	0,490942
5,130000	0,969229	0,490942
5,140000	0,974487	0,496201
5,150000	0,969229	0,496201
5,160000	0,969229	0,496201
5,170000	0,969229	0,496201
5,180000	0,963971	0,496201
5,190000	0,958713	0,490942
5,200000	0,953455	0,490942
5,210000	0,948196	0,485684
5,220000	0,937680	0,480425
5,230000	0,932422	0,475167
5,240000	0,921906	0,469908
5,250000	0,916647	0,459391
5,260000	0,906131	0,454132
5,270000	0,895615	0,438357
5,280000	0,879840	0,433098
5,290000	0,869324	0,422581
5,300000	0,853549	0,417322
5,310000	0,837775	0,401547
5,320000	0,822000	0,385771
5,330000	0,806226	0,380512
5,340000	0,790451	0,364737
5,350000	0,769419	0,348961
5,360000	0,748386	0,333185
5,370000	0,732612	0,317410
5,380000	0,706321	0,301634
5,390000	0,690546	0,280600
5,400000	0,669514	0,264824
5,410000	0,643223	0,243790
5,420000	0,622190	0,222756
5,430000	0,601158	0,201721
5,440000	0,574867	0,185946
5,450000	0,553834	0,159653
5,460000	0,527543	0,138619
5,470000	0,501253	0,117584
5,480000	0,474962	0,096550
5,490000	0,453929	0,070257
5,500000	0,427638	0,049223
5,510000	0,396089	0,028189
5,520000	0,369799	0,007154
5,530000	0,343508	-0,024397
5,540000	0,317217	-0,040173
5,550000	0,285668	-0,066465
5,560000	0,259377	-0,092758
5,570000	0,233086	-0,113792
5,580000	0,206796	-0,140085
5,590000	0,175247	-0,161120
5,600000	0,148956	-0,192671
5,610000	0,122665	-0,213705
5,620000	0,096374	-0,239998
5,630000	0,064825	-0,261032
5,640000	0,038534	-0,292584
5,650000	0,012244	-0,318876
5,660000	-0,019305	-0,339911
5,670000	-0,045596	-0,360945
5,680000	-0,077145	-0,387238
5,690000	-0,103436	-0,413531
5,700000	-0,124469	-0,434565
5,710000	-0,150759	-0,460858
5,720000	-0,177050	-0,481892
5,730000	-0,203341	-0,508185
5,740000	-0,224374	-0,529219
5,750000	-0,255923	-0,555512
5,760000	-0,276955	-0,576546
5,770000	-0,297988	-0,597580
5,780000	-0,324279	-0,623873
5,790000	-0,345311	-0,644907
5,800000	-0,366344	-0,665942
5,810000	-0,387377	-0,681717
5,820000	-0,408409	-0,702751
5,830000	-0,429442	-0,723786
5,840000	-0,450475	-0,734303
5,850000	-0,466249	-0,755337
5,860000	-0,482024	-0,771113
5,870000	-0,497798	-0,786888
5,880000	-0,513573	-0,802664
5,890000	-0,529347	-0,818440
5,900000	-0,545122	-0,828957
5,910000	-0,555638	-0,839474
5,920000	-0,571412	-0,849991
5,930000	-0,576671	-0,860508
5,940000	-0,587187	-0,876284
5,950000	-0,602961	-0,881543
5,960000	-0,608219	-0,892060
5,970000	-0,613478	-0,902577
5,980000	-0,623994	-0,907835
5,990000	-0,634510	-0,913094
6,000000	-0,639768	-0,918353
6,010000	-0,639768	-0,923611
6,020000	-0,645027	-0,928870
6,030000	-0,645027	-0,934128
6,040000	-0,650285	-0,939387
6,050000	-0,650285	-0,944645
6,060000	-0,650285	-0,949904
6,070000	-0,650285	-0,949904
6,080000	-0,650285	-0,949904
6,090000	-0,645027	-0,949904
6,100000	-0,639768	-0,944645
6,110000	-0,634510	-0,939387
6,120000	-0,629252	-0,939387
6,130000	-0,618736	-0,928870
6,140000	-0,608219	-0,923611
6,150000	-0,602961	-0,918353
6,160000	-0,592445	-0,913094
6,170000	-0,581929	-0,902577
6,180000	-0,571412	-0,892060
6,190000	-0,555638	-0,886801
6,200000	-0,545122	-0,876284
6,210000	-0,534605	-0,865767
6,220000	-0,518831	-0,855250
6,230000	-0,503056	-0,844733
6,240000	-0,487282	-0,834216
6,250000	-0,471507	-0,823698
6,260000	-0,455733	-0,807923
6,270000	-0,434700	-0,797406
6,280000	-0,413668	-0,776371
6,290000	-0,392635	-0,765854
6,300000	-0,371602	-0,744820
6,310000	-0,350570	-0,729044
6,320000	-0,329537	-0,708010
6,330000	-0,303246	-0,692234
6,340000	-0,287472	-0,671200
6,350000	-0,261181	-0,650166
6,360000	-0,240148	-0,634390
6,370000	-0,208599	-0,613356
6,380000	-0,187567	-0,592322
6,390000	-0,161276	-0,571287
6,400000	-0,134985	-0,550253
6,410000	-0,108694	-0,529219
6,420000	-0,077145	-0,508185
6,430000	-0,056113	-0,487150
6,440000	-0,024564	-0,460858
6,450000	0,006985	-0,434565
6,460000	0,033276	-0,413531
6,470000	0,054309	-0,387238
6,480000	0,085858	-0,366203
6,490000	0,112149	-0,339911
6,500000	0,138439	-0,313618
6,510000	0,164730	-0,292584
6,520000	0,191021	-0,271549
6,530000	0,222570	-0,239998
6,540000	0,248861	-0,218964
6,550000	0,275152	-0,192671
6,560000	0,301442	-0,171637
6,570000	0,332991	-0,145344
6,580000	0,359282	-0,119051
6,590000	0,385573	-0,092758
6,600000	0,411864	-0,066465
6,610000	0,443413	-0,045431
6,620000	0,469704	-0,019138
6,630000	0,495994	0,007154
6,640000	0,517027	0,028189
6,650000	0,548576	0,049223
6,660000	0,569609	0,070257
6,670000	0,590641	0,091291
6,680000	0,611674	0,117584
6,690000	0,637965	0,133360
6,700000	0,658997	0,154394
6,710000	0,680030	0,180687
6,720000	0,701063	0,196463
6,730000	0,722095	0,217497
6,740000	0,737870	0,233273
6,750000	0,758903	0,254307
6,760000	0,774677	0,270083
6,770000	0,795710	0,291117
6,780000	0,806226	0,306893
6,790000	0,827259	0,322668
6,800000	0,843033	0,338444
6,810000	0,853549	0,354220
6,820000	0,869324	0,369995
6,830000	0,885098	0,380512
6,840000	0,895615	0,396288
6,850000	0,906131	0,406805
6,860000	0,916647	0,422581
6,870000	0,921906	0,433098
6,880000	0,932422	0,443615
6,890000	0,942938	0,454132
6,900000	0,948196	0,459391
6,910000	0,953455	0,464649
6,920000	0,958713	0,475167
6,930000	0,963971	0,480425
6,940000	0,963971	0,485684
6,950000	0,963971	0,485684
6,960000	0,963971	0,490942
6,970000	0,958713	0,490942
6,980000	0,963971	0,490942
6,990000	0,958713	0,490942
7,000000	0,958713	0,496201
7,010000	0,948196	0,496201
7,020000	0,942938	0,490942
7,030000	0,937680	0,490942
7,040000	0,932422	0,485684
7,050000	0,921906	0,480425
7,060000	0,916647	0,475167
7,070000	0,900873	0,469908
7,080000	0,890357	0,459391
7,090000	0,879840	0,454132
7,100000	0,869324	0,443615
7,110000	0,858808	0,433098
7,120000	0,843033	0,427839
7,130000	0,827259	0,417322
7,140000	0,806226	0,406805
7,150000	0,790451	0,391030
7,160000	0,774677	0,375254
7,170000	0,753644	0,364737
7,180000	0,737870	0,348961
7,190000	0,716837	0,333185
7,200000	0,701063	0,317410
7,210000	0,674772	0,296375
7,220000	0,653739	0,275341
7,230000	0,632707	0,259565
7,240000	0,606416	0,243790
7,250000	0,585383	0,222756
7,260000	0,559092	0,201721
7,270000	0,538060	0,180687
7,280000	0,511769	0,159653
7,290000	0,485478	0,138619
7,300000	0,459187	0,117584
7,310000	0,438155	0,091291
7,320000	0,411864	0,075516
7,330000	0,380315	0,049223
7,340000	0,354024	0,028189
7,350000	0,327733	0,001896
7,360000	0,301442	-0,024397
7,370000	0,275152	-0,050690
7,380000	0,248861	-0,071724
7,390000	0,217312	-0,098017
7,400000	0,191021	-0,124310
7,410000	0,164730	-0,145344
7,420000	0,133181	-0,171637
7,430000	0,101632	-0,192671
7,440000	0,080600	-0,218964
7,450000	0,054309	-0,245257
7,460000	0,022760	-0,266291
7,470000	-0,003531	-0,287325
7,480000	-0,029822	-0,313618
7,490000	-0,061371	-0,334652
7,500000	-0,087661	-0,360945
7,510000	-0,113952	-0,387238
7,520000	-0,140243	-0,408272
7,530000	-0,161276	-0,434565
7,540000	-0,187567	-0,455599
7,550000	-0,213857	-0,476633
7,560000	-0,240148	-0,502926
7,570000	-0,261181	-0,523960
7,580000	-0,282213	-0,544995
7,590000	-0,308504	-0,566029
7,600000	-0,329537	-0,587063
7,610000	-0,350570	-0,608097
7,620000	-0,366344	-0,623873
7,630000	-0,392635	-0,639649
7,640000	-0,408409	-0,660683
7,650000	-0,429442	-0,681717
7,660000	-0,445216	-0,697493
7,670000	-0,466249	-0,713269
7,680000	-0,482024	-0,734303
7,690000	-0,497798	-0,750079
7,700000	-0,508314	-0,765854
7,710000	-0,524089	-0,781630
7,720000	-0,539863	-0,797406
7,730000	-0,550380	-0,813181
7,740000	-0,560896	-0,828957
7,750000	-0,576671	-0,839474
7,760000	-0,587187	-0,855250
7,770000	-0,592445	-0,865767
7,780000	-0,602961	-0,876284
7,790000	-0,608219	-0,886801
7,800000	-0,613478	-0,892060
7,810000	-0,618736	-0,902577
7,820000	-0,629252	-0,907835
7,830000	-0,629252	-0,913094
7,840000	-0,634510	-0,913094
7,850000	-0,634510	-0,923611
7,860000	-0,634510	-0,923611
7,870000	-0,634510	-0,928870
7,880000	-0,639768	-0,928870
7,890000	-0,634510	-0,934128
7,900000	-0,634510	-0,934128
7,910000	-0,629252	-0,934128
7,920000	-0,629252	-0,928870
7,930000	-0,618736	-0,928870
7,940000	-0,618736	-0,928870
7,950000	-0,608219	-0,918353
7,960000	-0,602961	-0,918353
7,970000	-0,592445	-0,918353
7,980000	-0,581929	-0,913094
7,990000	-0,566154	-0,902577
8,000000	-0,560896	-0,897318
8,010000	-0,550380	-0,892060
8,020000	-0,534605	-0,881543
8,030000	-0,518831	-0,876284
8,040000	-0,508314	-0,865767
8,050000	-0,492540	-0,849991
8,060000	-0,476765	-0,839474
8,070000	-0,455733	-0,828957
8,080000	-0,439958	-0,813181
8,090000	-0,418926	-0,802664
8,100000	-0,403151	-0,786888
8,110000	-0,382119	-0,765854
8,120000	-0,361086	-0,755337
8,130000	-0,334795	-0,739561
8,140000	-0,313762	-0,723786
8,150000	-0,292730	-0,702751
8,160000	-0,266439	-0,686976
8,170000	-0,245406	-0,660683
8,180000	-0,219116	-0,644907
8,190000	-0,192825	-0,629132
8,200000	-0,171792	-0,602839
8,210000	-0,145501	-0,587063
8,220000	-0,119210	-0,566029
8,230000	-0,092920	-0,539736
8,240000	-0,066629	-0,518702
8,250000	-0,040338	-0,497668
8,260000	-0,014047	-0,466116
8,270000	0,017502	-0,450340
8,280000	0,043793	-0,424048
8,290000	0,070083	-0,397755
8,300000	0,096374	-0,376721
8,310000	0,122665	-0,350428
8,320000	0,154214	-0,329394
8,330000	0,180505	-0,308359
8,340000	0,206796	-0,282066
8,350000	0,233086	-0,255774
8,360000	0,259377	-0,234739
8,370000	0,290926	-0,208447
8,380000	0,317217	-0,182154
8,390000	0,343508	-0,155861
8,400000	0,369799	-0,134827
8,410000	0,396089	-0,113792
8,420000	0,422380	-0,087500
8,430000	0,448671	-0,061207
8,440000	0,469704	-0,040173
8,450000	0,501253	-0,019138
8,460000	0,522285	0,007154
8,470000	0,548576	0,028189
8,480000	0,569609	0,049223
8,490000	0,595900	0,070257
8,500000	0,611674	0,091291
8,510000	0,637965	0,112326
8,520000	0,664256	0,133360
8,530000	0,680030	0,159653
8,540000	0,706321	0,175428
8,550000	0,722095	0,196463
8,560000	0,737870	0,217497
8,570000	0,758903	0,238531
8,580000	0,774677	0,249048
8,590000	0,790451	0,275341
8,600000	0,811484	0,296375
8,610000	0,827259	0,312151
8,620000	0,843033	0,327927
8,630000	0,853549	0,338444
8,640000	0,869324	0,359478
8,650000	0,879840	0,375254
8,660000	0,890357	0,385771
