t (s)	U1(V)	U2(V)
2,650000	0,443413	-0,544995
2,660000	0,469704	-0,544995
2,670000	0,490736	-0,550253
2,680000	0,517027	-0,550253
2,690000	0,538060	-0,550253
2,700000	0,559092	-0,550253
2,710000	0,574867	-0,550253
2,720000	0,601158	-0,550253
2,730000	0,616932	-0,544995
2,740000	0,637965	-0,550253
2,750000	0,653739	-0,550253
2,760000	0,674772	-0,544995
2,770000	0,695805	-0,544995
2,780000	0,711579	-0,539736
2,790000	0,727354	-0,534477
2,800000	0,743128	-0,523960
2,810000	0,758903	-0,523960
2,820000	0,769419	-0,518702
2,830000	0,785193	-0,513443
2,840000	0,795710	-0,502926
2,850000	0,811484	-0,497668
2,860000	0,816742	-0,492409
2,870000	0,832517	-0,487150
2,880000	0,837775	-0,476633
2,890000	0,848291	-0,471375
2,900000	0,853549	-0,466116
2,910000	0,858808	-0,455599
2,920000	0,864066	-0,445082
2,930000	0,869324	-0,434565
2,940000	0,874582	-0,424048
2,950000	0,874582	-0,413531
2,960000	0,874582	-0,408272
2,970000	0,879840	-0,397755
2,980000	0,879840	-0,387238
2,990000	0,874582	-0,376721
3,000000	0,879840	-0,371462
3,010000	0,874582	-0,355686
3,020000	0,874582	-0,350428
3,030000	0,869324	-0,334652
3,040000	0,864066	-0,324135
3,050000	0,858808	-0,313618
3,060000	0,848291	-0,303101
3,070000	0,843033	-0,292584
3,080000	0,832517	-0,276808
3,090000	0,822000	-0,266291
3,100000	0,811484	-0,250515
3,110000	0,800968	-0,239998
3,120000	0,790451	-0,229481
3,130000	0,774677	-0,213705
3,140000	0,764161	-0,197929
3,150000	0,753644	-0,182154
3,160000	0,737870	-0,171637
3,170000	0,716837	-0,155861
3,180000	0,701063	-0,145344
3,190000	0,680030	-0,134827
3,200000	0,664256	-0,119051
3,210000	0,643223	-0,108534
3,220000	0,627448	-0,098017
3,230000	0,606416	-0,082241
3,240000	0,590641	-0,071724
3,250000	0,564351	-0,061207
3,260000	0,548576	-0,050690
3,270000	0,527543	-0,034914
3,280000	0,506511	-0,019138
3,290000	0,485478	-0,008621
3,300000	0,459187	0,001896
3,310000	0,443413	0,012413
3,320000	0,417122	0,022930
3,330000	0,396089	0,033447
3,340000	0,369799	0,043964
3,350000	0,343508	0,054482
3,360000	0,322475	0,059740
3,370000	0,296184	0,075516
3,380000	0,269894	0,086033
3,390000	0,248861	0,086033
3,400000	0,222570	0,096550
3,410000	0,196279	0,101809
3,420000	0,175247	0,107067
3,430000	0,148956	0,112326
3,440000	0,122665	0,117584
3,450000	0,106890	0,122843
3,460000	0,075342	0,128101
3,470000	0,049051	0,133360
3,480000	0,028018	0,138619
3,490000	0,001727	0,138619
3,500000	-0,024564	0,143877
3,510000	-0,045596	0,143877
3,520000	-0,066629	0,149136
3,530000	-0,092920	0,149136
3,540000	-0,113952	0,149136
3,550000	-0,134985	0,149136
3,560000	-0,156018	0,154394
3,570000	-0,177050	0,149136
3,580000	-0,198083	0,154394
3,590000	-0,219116	0,143877
3,600000	-0,240148	0,143877
3,610000	-0,261181	0,143877
3,620000	-0,276955	0,143877
3,630000	-0,297988	0,143877
3,640000	-0,313762	0,138619
3,650000	-0,334795	0,138619
3,660000	-0,350570	0,138619
3,670000	-0,366344	0,138619
3,680000	-0,382119	0,133360
3,690000	-0,397893	0,128101
3,700000	-0,408409	0,117584
3,710000	-0,424184	0,117584
3,720000	-0,434700	0,112326
3,730000	-0,450475	0,107067
3,740000	-0,460991	0,096550
3,750000	-0,471507	0,086033
3,760000	-0,476765	0,075516
3,770000	-0,487282	0,064999
3,780000	-0,497798	0,054482
3,790000	-0,503056	0,043964
3,800000	-0,508314	0,038706
3,810000	-0,513573	0,028189
3,820000	-0,518831	0,017672
3,830000	-0,524089	0,001896
3,840000	-0,524089	-0,008621
3,850000	-0,529347	-0,019138
3,860000	-0,529347	-0,029655
3,870000	-0,529347	-0,045431
3,880000	-0,534605	-0,055948
3,890000	-0,529347	-0,066465
3,900000	-0,529347	-0,076983
3,910000	-0,524089	-0,087500
3,920000	-0,518831	-0,103275
3,930000	-0,513573	-0,113792
3,940000	-0,508314	-0,124310
3,950000	-0,503056	-0,140085
3,960000	-0,492540	-0,150602
3,970000	-0,487282	-0,166378
3,980000	-0,476765	-0,182154
3,990000	-0,466249	-0,192671
4,000000	-0,455733	-0,203188
4,010000	-0,439958	-0,218964
4,020000	-0,429442	-0,229481
4,030000	-0,418926	-0,245257
4,040000	-0,403151	-0,255774
4,050000	-0,392635	-0,271549
4,060000	-0,376860	-0,282066
4,070000	-0,361086	-0,292584
4,080000	-0,345311	-0,308359
4,090000	-0,329537	-0,324135
4,100000	-0,313762	-0,334652
4,110000	-0,292730	-0,345169
4,120000	-0,276955	-0,355686
4,130000	-0,255923	-0,366203
4,140000	-0,234890	-0,381979
4,150000	-0,213857	-0,392496
4,160000	-0,192825	-0,403013
4,170000	-0,171792	-0,413531
4,180000	-0,150759	-0,424048
4,190000	-0,129727	-0,434565
4,200000	-0,108694	-0,445082
4,210000	-0,087661	-0,455599
4,220000	-0,066629	-0,466116
4,230000	-0,040338	-0,471375
4,240000	-0,019305	-0,481892
4,250000	0,006985	-0,487150
4,260000	0,028018	-0,497668
4,270000	0,059567	-0,508185
4,280000	0,080600	-0,518702
4,290000	0,106890	-0,529219
4,300000	0,127923	-0,539736
4,310000	0,154214	-0,550253
4,320000	0,175247	-0,555512
4,330000	0,201537	-0,560770
4,340000	0,222570	-0,566029
4,350000	0,243603	-0,571287
4,360000	0,269894	-0,576546
4,370000	0,290926	-0,581805
4,380000	0,311959	-0,587063
4,390000	0,338250	-0,592322
4,400000	0,359282	-0,597580
4,410000	0,385573	-0,602839
4,420000	0,406606	-0,602839
4,430000	0,427638	-0,602839
4,440000	0,453929	-0,608097
4,450000	0,474962	-0,608097
4,460000	0,495994	-0,602839
4,470000	0,511769	-0,602839
4,480000	0,538060	-0,602839
4,490000	0,553834	-0,602839
4,500000	0,574867	-0,597580
4,510000	0,595900	-0,592322
4,520000	0,611674	-0,592322
4,530000	0,632707	-0,587063
4,540000	0,648481	-0,581805
4,550000	0,664256	-0,576546
4,560000	0,685288	-0,566029
4,570000	0,695805	-0,560770
4,580000	0,711579	-0,555512
4,590000	0,727354	-0,550253
4,600000	0,737870	-0,539736
4,610000	0,753644	-0,534477
4,620000	0,758903	-0,523960
4,630000	0,774677	-0,518702
4,640000	0,779935	-0,508185
4,650000	0,790451	-0,497668
4,660000	0,800968	-0,487150
4,670000	0,806226	-0,476633
4,680000	0,816742	-0,466116
4,690000	0,822000	-0,455599
4,700000	0,827259	-0,445082
4,710000	0,827259	-0,439823
4,720000	0,832517	-0,429306
4,730000	0,832517	-0,413531
4,740000	0,832517	-0,403013
4,750000	0,837775	-0,387238
4,760000	0,832517	-0,376721
4,770000	0,832517	-0,366203
4,780000	0,832517	-0,355686
4,790000	0,827259	-0,339911
4,800000	0,827259	-0,329394
4,810000	0,822000	-0,313618
4,820000	0,816742	-0,303101
4,830000	0,811484	-0,287325
4,840000	0,800968	-0,276808
4,850000	0,795710	-0,261032
4,860000	0,790451	-0,245257
4,870000	0,779935	-0,234739
4,880000	0,769419	-0,224222
4,890000	0,758903	-0,208447
4,900000	0,748386	-0,192671
4,910000	0,737870	-0,182154
4,920000	0,727354	-0,166378
4,930000	0,711579	-0,150602
4,940000	0,695805	-0,134827
4,950000	0,685288	-0,124310
4,960000	0,669514	-0,103275
4,970000	0,653739	-0,092758
4,980000	0,637965	-0,076983
4,990000	0,616932	-0,061207
5,000000	0,601158	-0,050690
5,010000	0,580125	-0,034914
5,020000	0,559092	-0,024397
5,030000	0,543318	-0,008621
5,040000	0,522285	0,007154
5,050000	0,501253	0,017672
5,060000	0,480220	0,028189
5,070000	0,459187	0,043964
5,080000	0,443413	0,054482
5,090000	0,417122	0,064999
5,100000	0,401348	0,075516
5,110000	0,375057	0,086033
5,120000	0,354024	0,096550
5,130000	0,332991	0,107067
5,140000	0,306701	0,117584
5,150000	0,285668	0,122843
5,160000	0,259377	0,133360
5,170000	0,238345	0,143877
5,180000	0,212054	0,149136
5,190000	0,191021	0,159653
5,200000	0,169988	0,164911
5,210000	0,143698	0,175428
5,220000	0,117407	0,180687
5,230000	0,096374	0,185946
5,240000	0,070083	0,191204
5,250000	0,049051	0,196463
5,260000	0,028018	0,196463
5,270000	0,006985	0,201721
5,280000	-0,024564	0,206980
5,290000	-0,040338	0,212238
5,300000	-0,061371	0,212238
5,310000	-0,087661	0,212238
5,320000	-0,103436	0,217497
5,330000	-0,129727	0,217497
5,340000	-0,150759	0,212238
5,350000	-0,171792	0,212238
5,360000	-0,187567	0,212238
5,370000	-0,208599	0,212238
5,380000	-0,224374	0,206980
5,390000	-0,245406	0,206980
5,400000	-0,266439	0,201721
5,410000	-0,282213	0,201721
5,420000	-0,303246	0,196463
5,430000	-0,313762	0,196463
5,440000	-0,329537	0,185946
5,450000	-0,345311	0,175428
5,460000	-0,361086	0,170170
5,470000	-0,376860	0,159653
5,480000	-0,387377	0,149136
5,490000	-0,403151	0,138619
5,500000	-0,413668	0,133360
5,510000	-0,418926	0,122843
5,520000	-0,429442	0,112326
5,530000	-0,439958	0,107067
5,540000	-0,450475	0,096550
5,550000	-0,455733	0,080774
5,560000	-0,460991	0,075516
5,570000	-0,471507	0,059740
5,580000	-0,471507	0,054482
5,590000	-0,476765	0,038706
5,600000	-0,482024	0,022930
5,610000	-0,487282	0,017672
5,620000	-0,492540	0,001896
5,630000	-0,492540	-0,013880
5,640000	-0,487282	-0,029655
5,650000	-0,492540	-0,045431
5,660000	-0,492540	-0,061207
5,670000	-0,487282	-0,076983
5,680000	-0,482024	-0,087500
5,690000	-0,482024	-0,103275
5,700000	-0,476765	-0,119051
5,710000	-0,476765	-0,134827
5,720000	-0,466249	-0,150602
5,730000	-0,460991	-0,161120
5,740000	-0,450475	-0,176895
5,750000	-0,445216	-0,197929
5,760000	-0,434700	-0,213705
5,770000	-0,424184	-0,229481
5,780000	-0,418926	-0,245257
5,790000	-0,403151	-0,261032
5,800000	-0,392635	-0,276808
5,810000	-0,382119	-0,292584
5,820000	-0,366344	-0,303101
5,830000	-0,355828	-0,318876
5,840000	-0,340053	-0,334652
5,850000	-0,324279	-0,350428
5,860000	-0,308504	-0,366203
5,870000	-0,292730	-0,381979
5,880000	-0,282213	-0,403013
5,890000	-0,261181	-0,413531
5,900000	-0,245406	-0,429306
5,910000	-0,229632	-0,445082
5,920000	-0,208599	-0,455599
5,930000	-0,192825	-0,471375
5,940000	-0,171792	-0,487150
5,950000	-0,150759	-0,497668
5,960000	-0,134985	-0,513443
5,970000	-0,108694	-0,523960
5,980000	-0,092920	-0,534477
5,990000	-0,071887	-0,544995
6,000000	-0,050854	-0,550253
6,010000	-0,029822	-0,566029
6,020000	-0,003531	-0,571287
6,030000	0,017502	-0,581805
6,040000	0,043793	-0,587063
6,050000	0,064825	-0,597580
6,060000	0,085858	-0,602839
6,070000	0,106890	-0,608097
6,080000	0,133181	-0,618614
6,090000	0,154214	-0,623873
6,100000	0,175247	-0,629132
6,110000	0,196279	-0,634390
6,120000	0,222570	-0,644907
6,130000	0,243603	-0,644907
6,140000	0,264635	-0,655424
6,150000	0,290926	-0,660683
6,160000	0,311959	-0,665942
6,170000	0,327733	-0,671200
6,180000	0,354024	-0,671200
6,190000	0,375057	-0,671200
6,200000	0,396089	-0,676459
6,210000	0,417122	-0,676459
6,220000	0,432897	-0,676459
6,230000	0,453929	-0,676459
6,240000	0,474962	-0,671200
6,250000	0,490736	-0,671200
6,260000	0,511769	-0,671200
6,270000	0,527543	-0,671200
6,280000	0,548576	-0,665942
6,290000	0,564351	-0,660683
6,300000	0,580125	-0,655424
6,310000	0,595900	-0,650166
6,320000	0,611674	-0,644907
6,330000	0,627448	-0,639649
6,340000	0,643223	-0,634390
6,350000	0,658997	-0,629132
6,360000	0,669514	-0,618614
6,370000	0,685288	-0,608097
6,380000	0,695805	-0,597580
6,390000	0,706321	-0,592322
6,400000	0,716837	-0,581805
6,410000	0,727354	-0,571287
6,420000	0,732612	-0,560770
6,430000	0,743128	-0,550253
6,440000	0,753644	-0,539736
6,450000	0,758903	-0,523960
6,460000	0,764161	-0,513443
6,470000	0,764161	-0,497668
6,480000	0,774677	-0,487150
6,490000	0,774677	-0,476633
6,500000	0,779935	-0,460858
6,510000	0,779935	-0,445082
6,520000	0,779935	-0,434565
6,530000	0,779935	-0,418789
6,540000	0,779935	-0,403013
6,550000	0,779935	-0,392496
6,560000	0,779935	-0,371462
6,570000	0,774677	-0,360945
6,580000	0,774677	-0,339911
6,590000	0,769419	-0,324135
6,600000	0,758903	-0,308359
6,610000	0,758903	-0,292584
6,620000	0,753644	-0,276808
6,630000	0,743128	-0,266291
6,640000	0,737870	-0,239998
6,650000	0,727354	-0,229481
6,660000	0,716837	-0,208447
6,670000	0,711579	-0,192671
6,680000	0,695805	-0,176895
6,690000	0,685288	-0,161120
6,700000	0,669514	-0,145344
6,710000	0,658997	-0,129568
6,720000	0,643223	-0,113792
6,730000	0,627448	-0,092758
6,740000	0,616932	-0,076983
6,750000	0,601158	-0,061207
6,760000	0,590641	-0,045431
6,770000	0,569609	-0,029655
6,780000	0,553834	-0,013880
6,790000	0,538060	0,007154
6,800000	0,522285	0,028189
6,810000	0,501253	0,043964
6,820000	0,480220	0,059740
6,830000	0,469704	0,070257
6,840000	0,443413	0,086033
6,850000	0,427638	0,101809
6,860000	0,406606	0,117584
6,870000	0,385573	0,128101
6,880000	0,364540	0,138619
6,890000	0,343508	0,149136
6,900000	0,327733	0,164911
6,910000	0,301442	0,175428
6,920000	0,280410	0,185946
6,930000	0,259377	0,196463
6,940000	0,238345	0,201721
6,950000	0,212054	0,212238
6,960000	0,201537	0,222756
6,970000	0,175247	0,228014
6,980000	0,154214	0,238531
6,990000	0,133181	0,243790
7,000000	0,112149	0,249048
7,010000	0,091116	0,254307
7,020000	0,070083	0,259565
7,030000	0,049051	0,264824
7,040000	0,028018	0,264824
7,050000	0,006985	0,270083
7,060000	-0,019305	0,270083
7,070000	-0,035080	0,275341
7,080000	-0,056113	0,275341
7,090000	-0,077145	0,275341
7,100000	-0,092920	0,270083
7,110000	-0,113952	0,275341
7,120000	-0,129727	0,275341
7,130000	-0,150759	0,270083
7,140000	-0,166534	0,270083
7,150000	-0,182308	0,270083
7,160000	-0,203341	0,270083
7,170000	-0,219116	0,264824
7,180000	-0,234890	0,259565
7,190000	-0,250664	0,254307
7,200000	-0,261181	0,249048
7,210000	-0,276955	0,243790
7,220000	-0,292730	0,238531
7,230000	-0,303246	0,233273
7,240000	-0,319021	0,222756
7,250000	-0,329537	0,217497
7,260000	-0,340053	0,206980
7,270000	-0,355828	0,196463
7,280000	-0,361086	0,185946
7,290000	-0,371602	0,175428
7,300000	-0,382119	0,164911
7,310000	-0,392635	0,154394
7,320000	-0,392635	0,138619
7,330000	-0,403151	0,128101
7,340000	-0,408409	0,117584
7,350000	-0,413668	0,101809
7,360000	-0,418926	0,091291
7,370000	-0,424184	0,070257
7,380000	-0,429442	0,059740
7,390000	-0,434700	0,043964
7,400000	-0,434700	0,022930
7,410000	-0,439958	0,007154
7,420000	-0,434700	-0,008621
7,430000	-0,434700	-0,024397
7,440000	-0,429442	-0,045431
7,450000	-0,429442	-0,061207
7,460000	-0,429442	-0,082241
7,470000	-0,424184	-0,098017
7,480000	-0,424184	-0,113792
7,490000	-0,418926	-0,134827
7,500000	-0,408409	-0,155861
7,510000	-0,403151	-0,171637
7,520000	-0,397893	-0,187412
7,530000	-0,392635	-0,208447
7,540000	-0,382119	-0,224222
7,550000	-0,371602	-0,239998
7,560000	-0,366344	-0,255774
7,570000	-0,355828	-0,276808
7,580000	-0,345311	-0,297842
7,590000	-0,334795	-0,318876
7,600000	-0,324279	-0,329394
7,610000	-0,308504	-0,345169
7,620000	-0,292730	-0,360945
7,630000	-0,282213	-0,381979
7,640000	-0,266439	-0,397755
7,650000	-0,255923	-0,413531
7,660000	-0,240148	-0,434565
7,670000	-0,224374	-0,445082
7,680000	-0,203341	-0,466116
7,690000	-0,187567	-0,476633
7,700000	-0,171792	-0,497668
7,710000	-0,150759	-0,513443
7,720000	-0,129727	-0,523960
7,730000	-0,113952	-0,539736
7,740000	-0,092920	-0,555512
7,750000	-0,077145	-0,566029
7,760000	-0,056113	-0,576546
7,770000	-0,035080	-0,592322
7,780000	-0,019305	-0,602839
7,790000	0,001727	-0,613356
7,800000	0,028018	-0,623873
7,810000	0,049051	-0,634390
7,820000	0,064825	-0,644907
7,830000	0,085858	-0,655424
7,840000	0,106890	-0,665942
7,850000	0,127923	-0,671200
7,860000	0,148956	-0,681717
7,870000	0,169988	-0,686976
7,880000	0,191021	-0,692234
7,890000	0,212054	-0,702751
7,900000	0,233086	-0,708010
7,910000	0,248861	-0,713269
7,920000	0,269894	-0,718527
7,930000	0,290926	-0,718527
7,940000	0,306701	-0,723786
7,950000	0,332991	-0,729044
7,960000	0,348766	-0,729044
7,970000	0,364540	-0,734303
7,980000	0,385573	-0,729044
7,990000	0,406606	-0,729044
8,000000	0,422380	-0,734303
8,010000	0,443413	-0,729044
8,020000	0,459187	-0,729044
8,030000	0,474962	-0,723786
8,040000	0,495994	-0,718527
8,050000	0,506511	-0,718527
8,060000	0,527543	-0,713269
8,070000	0,538060	-0,708010
8,080000	0,559092	-0,702751
8,090000	0,574867	-0,697493
8,100000	0,585383	-0,692234
8,110000	0,595900	-0,681717
8,120000	0,611674	-0,671200
8,130000	0,622190	-0,660683
8,140000	0,637965	-0,650166
8,150000	0,648481	-0,639649
8,160000	0,653739	-0,629132
8,170000	0,669514	-0,618614
8,180000	0,674772	-0,608097
8,190000	0,685288	-0,597580
8,200000	0,690546	-0,587063
8,210000	0,695805	-0,576546
8,220000	0,706321	-0,566029
8,230000	0,711579	-0,550253
8,240000	0,716837	-0,539736
8,250000	0,722095	-0,518702
8,260000	0,727354	-0,502926
8,270000	0,727354	-0,487150
8,280000	0,727354	-0,471375
8,290000	0,732612	-0,455599
8,300000	0,732612	-0,434565
8,310000	0,732612	-0,413531
8,320000	0,732612	-0,397755
8,330000	0,732612	-0,381979
8,340000	0,727354	-0,366203
8,350000	0,722095	-0,345169
8,360000	0,722095	-0,329394
8,370000	0,716837	-0,313618
8,380000	0,711579	-0,297842
8,390000	0,706321	-0,276808
8,400000	0,701063	-0,255774
8,410000	0,690546	-0,239998
8,420000	0,685288	-0,224222
8,430000	0,674772	-0,203188
8,440000	0,669514	-0,187412
8,450000	0,658997	-0,166378
8,460000	0,648481	-0,150602
8,470000	0,637965	-0,124310
8,480000	0,627448	-0,108534
8,490000	0,611674	-0,087500
8,500000	0,601158	-0,066465
8,510000	0,585383	-0,050690
8,520000	0,574867	-0,029655
8,530000	0,559092	-0,013880
8,540000	0,543318	0,007154
8,550000	0,527543	0,022930
8,560000	0,517027	0,043964
8,570000	0,495994	0,059740
8,580000	0,480220	0,080774
8,590000	0,464445	0,096550
8,600000	0,448671	0,112326
8,610000	0,427638	0,128101
8,620000	0,411864	0,143877
8,630000	0,396089	0,164911
8,640000	0,375057	0,175428
