t (s)	U1(V)	U2(V)
8,640000	0,632707	-0,750079
8,650000	0,632707	-0,750079
8,660000	0,637965	-0,750079
8,670000	0,643223	-0,755337
8,680000	0,643223	-0,760596
8,690000	0,643223	-0,760596
8,700000	0,643223	-0,755337
8,710000	0,643223	-0,760596
8,720000	0,648481	-0,760596
8,730000	0,643223	-0,755337
8,740000	0,643223	-0,755337
8,750000	0,643223	-0,750079
8,760000	0,643223	-0,755337
8,770000	0,643223	-0,750079
8,780000	0,637965	-0,744820
8,790000	0,632707	-0,739561
8,800000	0,632707	-0,734303
8,810000	0,622190	-0,729044
8,820000	0,616932	-0,723786
8,830000	0,611674	-0,718527
8,840000	0,606416	-0,708010
8,850000	0,601158	-0,708010
8,860000	0,590641	-0,697493
8,870000	0,585383	-0,686976
8,880000	0,569609	-0,676459
8,890000	0,564351	-0,665942
8,900000	0,559092	-0,655424
8,910000	0,543318	-0,650166
8,920000	0,532802	-0,634390
8,930000	0,522285	-0,629132
8,940000	0,506511	-0,613356
8,950000	0,495994	-0,602839
8,960000	0,485478	-0,592322
8,970000	0,469704	-0,576546
8,980000	0,459187	-0,560770
8,990000	0,448671	-0,544995
9,000000	0,432897	-0,529219
9,010000	0,417122	-0,518702
9,020000	0,401348	-0,502926
9,030000	0,385573	-0,487150
9,040000	0,375057	-0,471375
9,050000	0,359282	-0,455599
9,060000	0,343508	-0,439823
9,070000	0,327733	-0,429306
9,080000	0,311959	-0,413531
9,090000	0,296184	-0,397755
9,100000	0,275152	-0,376721
9,110000	0,264635	-0,366203
9,120000	0,248861	-0,350428
9,130000	0,233086	-0,329394
9,140000	0,212054	-0,313618
9,150000	0,201537	-0,297842
9,160000	0,185763	-0,282066
9,170000	0,169988	-0,261032
9,180000	0,154214	-0,245257
9,190000	0,143698	-0,229481
9,200000	0,122665	-0,218964
9,210000	0,112149	-0,203188
9,220000	0,091116	-0,187412
9,230000	0,075342	-0,176895
9,240000	0,064825	-0,155861
9,250000	0,049051	-0,145344
9,260000	0,033276	-0,134827
9,270000	0,022760	-0,124310
9,280000	0,012244	-0,108534
9,290000	-0,003531	-0,092758
9,300000	-0,019305	-0,082241
9,310000	-0,035080	-0,066465
9,320000	-0,045596	-0,050690
9,330000	-0,056113	-0,040173
9,340000	-0,066629	-0,029655
9,350000	-0,082403	-0,019138
9,360000	-0,087661	-0,008621
9,370000	-0,098178	0,001896
9,380000	-0,108694	0,012413
9,390000	-0,119210	0,022930
9,400000	-0,129727	0,033447
9,410000	-0,129727	0,038706
9,420000	-0,140243	0,043964
9,430000	-0,145501	0,049223
9,440000	-0,150759	0,059740
9,450000	-0,156018	0,064999
9,460000	-0,161276	0,064999
9,470000	-0,161276	0,070257
9,480000	-0,166534	0,075516
9,490000	-0,166534	0,075516
9,500000	-0,171792	0,080774
9,510000	-0,171792	0,080774
9,520000	-0,171792	0,080774
9,530000	-0,171792	0,080774
9,540000	-0,171792	0,086033
9,550000	-0,171792	0,086033
9,560000	-0,171792	0,080774
9,570000	-0,171792	0,080774
9,580000	-0,166534	0,075516
9,590000	-0,166534	0,070257
9,600000	-0,161276	0,070257
9,610000	-0,156018	0,064999
9,620000	-0,150759	0,064999
9,630000	-0,145501	0,054482
9,640000	-0,145501	0,049223
9,650000	-0,140243	0,049223
9,660000	-0,129727	0,038706
9,670000	-0,124469	0,033447
9,680000	-0,119210	0,022930
9,690000	-0,103436	0,017672
9,700000	-0,098178	0,007154
9,710000	-0,087661	-0,003363
9,720000	-0,077145	-0,013880
9,730000	-0,066629	-0,024397
9,740000	-0,056113	-0,034914
9,750000	-0,045596	-0,050690
9,760000	-0,029822	-0,061207
9,770000	-0,019305	-0,076983
9,780000	-0,003531	-0,092758
9,790000	0,012244	-0,108534
9,800000	0,028018	-0,124310
9,810000	0,038534	-0,140085
9,820000	0,059567	-0,155861
9,830000	0,070083	-0,171637
9,840000	0,085858	-0,187412
9,850000	0,096374	-0,203188
9,860000	0,112149	-0,218964
9,870000	0,133181	-0,234739
9,880000	0,143698	-0,255774
9,890000	0,159472	-0,271549
9,900000	0,175247	-0,287325
9,910000	0,191021	-0,303101
9,920000	0,201537	-0,318876
9,930000	0,222570	-0,334652
9,940000	0,238345	-0,355686
9,950000	0,248861	-0,371462
9,960000	0,264635	-0,387238
9,970000	0,285668	-0,403013
9,980000	0,301442	-0,418789
9,990000	0,311959	-0,434565
10,000000	0,327733	-0,445082
10,010000	0,343508	-0,460858
10,020000	0,359282	-0,476633
10,030000	0,375057	-0,492409
10,040000	0,390831	-0,502926
10,050000	0,401348	-0,523960
10,060000	0,417122	-0,534477
10,070000	0,427638	-0,544995
10,080000	0,443413	-0,560770
10,090000	0,453929	-0,571287
10,100000	0,469704	-0,587063
10,110000	0,485478	-0,597580
10,120000	0,495994	-0,608097
10,130000	0,506511	-0,618614
10,140000	0,522285	-0,629132
10,150000	0,527543	-0,644907
10,160000	0,543318	-0,655424
10,170000	0,553834	-0,660683
10,180000	0,559092	-0,671200
10,190000	0,569609	-0,681717
10,200000	0,580125	-0,686976
10,210000	0,585383	-0,697493
10,220000	0,595900	-0,708010
10,230000	0,601158	-0,713269
10,240000	0,606416	-0,718527
10,250000	0,616932	-0,723786
10,260000	0,622190	-0,734303
10,270000	0,627448	-0,744820
10,280000	0,627448	-0,744820
10,290000	0,632707	-0,750079
10,300000	0,637965	-0,755337
10,310000	0,637965	-0,755337
10,320000	0,643223	-0,755337
10,330000	0,643223	-0,760596
10,340000	0,643223	-0,760596
10,350000	0,643223	-0,760596
10,360000	0,643223	-0,760596
10,370000	0,643223	-0,760596
10,380000	0,643223	-0,760596
10,390000	0,643223	-0,760596
10,400000	0,637965	-0,755337
10,410000	0,632707	-0,750079
10,420000	0,627448	-0,750079
10,430000	0,622190	-0,744820
10,440000	0,622190	-0,739561
10,450000	0,616932	-0,739561
10,460000	0,611674	-0,729044
10,470000	0,601158	-0,723786
10,480000	0,595900	-0,713269
10,490000	0,590641	-0,702751
10,500000	0,580125	-0,697493
10,510000	0,569609	-0,686976
10,520000	0,559092	-0,676459
10,530000	0,548576	-0,671200
10,540000	0,538060	-0,655424
10,550000	0,527543	-0,644907
10,560000	0,511769	-0,634390
10,570000	0,501253	-0,618614
10,580000	0,485478	-0,608097
10,590000	0,480220	-0,592322
10,600000	0,464445	-0,581805
10,610000	0,448671	-0,566029
10,620000	0,438155	-0,550253
10,630000	0,427638	-0,539736
10,640000	0,411864	-0,523960
10,650000	0,401348	-0,508185
10,660000	0,380315	-0,492409
10,670000	0,364540	-0,481892
10,680000	0,354024	-0,466116
10,690000	0,338250	-0,450340
10,700000	0,322475	-0,434565
10,710000	0,306701	-0,418789
10,720000	0,290926	-0,403013
10,730000	0,269894	-0,387238
10,740000	0,259377	-0,366203
10,750000	0,243603	-0,355686
10,760000	0,222570	-0,339911
10,770000	0,212054	-0,324135
10,780000	0,196279	-0,308359
10,790000	0,180505	-0,292584
10,800000	0,164730	-0,276808
10,810000	0,143698	-0,255774
10,820000	0,133181	-0,239998
10,830000	0,117407	-0,229481
10,840000	0,101632	-0,213705
10,850000	0,085858	-0,197929
10,860000	0,070083	-0,176895
10,870000	0,054309	-0,166378
10,880000	0,043793	-0,150602
10,890000	0,028018	-0,129568
10,900000	0,017502	-0,119051
10,910000	0,001727	-0,103275
10,920000	-0,019305	-0,087500
10,930000	-0,024564	-0,071724
10,940000	-0,040338	-0,061207
10,950000	-0,050854	-0,045431
10,960000	-0,061371	-0,034914
10,970000	-0,071887	-0,019138
10,980000	-0,082403	-0,008621
10,990000	-0,092920	0,001896
11,000000	-0,103436	0,012413
11,010000	-0,113952	0,028189
11,020000	-0,119210	0,033447
11,030000	-0,129727	0,043964
11,040000	-0,134985	0,049223
11,050000	-0,145501	0,054482
11,060000	-0,145501	0,064999
11,070000	-0,156018	0,070257
11,080000	-0,161276	0,075516
11,090000	-0,161276	0,080774
11,100000	-0,166534	0,086033
11,110000	-0,171792	0,086033
11,120000	-0,177050	0,091291
11,130000	-0,177050	0,096550
11,140000	-0,177050	0,096550
11,150000	-0,177050	0,101809
11,160000	-0,177050	0,101809
11,170000	-0,177050	0,101809
11,180000	-0,177050	0,101809
11,190000	-0,171792	0,096550
11,200000	-0,171792	0,096550
11,210000	-0,166534	0,091291
11,220000	-0,166534	0,091291
11,230000	-0,161276	0,086033
11,240000	-0,156018	0,086033
11,250000	-0,156018	0,080774
11,260000	-0,145501	0,075516
11,270000	-0,140243	0,070257
11,280000	-0,134985	0,064999
11,290000	-0,124469	0,054482
11,300000	-0,119210	0,049223
11,310000	-0,113952	0,043964
11,320000	-0,103436	0,033447
11,330000	-0,092920	0,022930
11,340000	-0,082403	0,017672
11,350000	-0,071887	0,007154
11,360000	-0,066629	-0,008621
11,370000	-0,050854	-0,024397
11,380000	-0,035080	-0,034914
11,390000	-0,024564	-0,045431
11,400000	-0,014047	-0,055948
11,410000	0,001727	-0,071724
11,420000	0,017502	-0,087500
11,430000	0,028018	-0,098017
11,440000	0,043793	-0,113792
11,450000	0,059567	-0,129568
11,460000	0,070083	-0,145344
11,470000	0,085858	-0,161120
11,480000	0,101632	-0,171637
11,490000	0,117407	-0,187412
11,500000	0,133181	-0,197929
11,510000	0,148956	-0,218964
11,520000	0,159472	-0,234739
11,530000	0,180505	-0,250515
11,540000	0,191021	-0,266291
11,550000	0,206796	-0,282066
11,560000	0,227828	-0,297842
11,570000	0,243603	-0,313618
11,580000	0,254119	-0,329394
11,590000	0,275152	-0,345169
11,600000	0,290926	-0,360945
11,610000	0,306701	-0,376721
11,620000	0,322475	-0,387238
11,630000	0,338250	-0,403013
11,640000	0,354024	-0,418789
11,650000	0,369799	-0,434565
11,660000	0,385573	-0,450340
11,670000	0,401348	-0,466116
11,680000	0,411864	-0,481892
11,690000	0,427638	-0,497668
11,700000	0,448671	-0,513443
11,710000	0,459187	-0,529219
11,720000	0,469704	-0,544995
11,730000	0,485478	-0,555512
11,740000	0,495994	-0,571287
11,750000	0,511769	-0,581805
11,760000	0,522285	-0,592322
11,770000	0,538060	-0,602839
11,780000	0,543318	-0,613356
11,790000	0,553834	-0,623873
11,800000	0,564351	-0,639649
11,810000	0,574867	-0,644907
11,820000	0,585383	-0,650166
11,830000	0,590641	-0,660683
11,840000	0,595900	-0,665942
11,850000	0,606416	-0,671200
11,860000	0,616932	-0,681717
11,870000	0,622190	-0,686976
11,880000	0,627448	-0,697493
11,890000	0,632707	-0,702751
11,900000	0,637965	-0,708010
11,910000	0,637965	-0,713269
11,920000	0,643223	-0,718527
11,930000	0,643223	-0,723786
11,940000	0,648481	-0,723786
11,950000	0,648481	-0,734303
11,960000	0,653739	-0,734303
11,970000	0,648481	-0,739561
11,980000	0,653739	-0,739561
11,990000	0,653739	-0,744820
12,000000	0,648481	-0,744820
12,010000	0,648481	-0,744820
12,020000	0,643223	-0,744820
12,030000	0,637965	-0,744820
12,040000	0,637965	-0,739561
12,050000	0,632707	-0,739561
12,060000	0,627448	-0,734303
12,070000	0,622190	-0,734303
12,080000	0,616932	-0,723786
12,090000	0,611674	-0,713269
12,100000	0,601158	-0,708010
12,110000	0,595900	-0,702751
12,120000	0,585383	-0,697493
12,130000	0,574867	-0,686976
12,140000	0,569609	-0,676459
12,150000	0,559092	-0,665942
12,160000	0,548576	-0,660683
12,170000	0,538060	-0,650166
12,180000	0,527543	-0,644907
12,190000	0,517027	-0,634390
12,200000	0,501253	-0,623873
12,210000	0,490736	-0,608097
12,220000	0,474962	-0,602839
12,230000	0,469704	-0,587063
12,240000	0,448671	-0,576546
12,250000	0,438155	-0,566029
12,260000	0,422380	-0,550253
12,270000	0,406606	-0,539736
12,280000	0,390831	-0,529219
12,290000	0,375057	-0,513443
12,300000	0,364540	-0,497668
12,310000	0,348766	-0,487150
12,320000	0,327733	-0,471375
12,330000	0,317217	-0,455599
12,340000	0,301442	-0,439823
12,350000	0,285668	-0,429306
12,360000	0,269894	-0,413531
12,370000	0,254119	-0,397755
12,380000	0,238345	-0,381979
12,390000	0,227828	-0,366203
12,400000	0,206796	-0,350428
12,410000	0,191021	-0,334652
12,420000	0,169988	-0,318876
12,430000	0,159472	-0,303101
12,440000	0,138439	-0,287325
12,450000	0,127923	-0,266291
12,460000	0,112149	-0,250515
12,470000	0,096374	-0,239998
12,480000	0,080600	-0,224222
12,490000	0,064825	-0,208447
12,500000	0,049051	-0,192671
12,510000	0,038534	-0,176895
12,520000	0,022760	-0,161120
12,530000	0,006985	-0,145344
12,540000	-0,003531	-0,134827
12,550000	-0,019305	-0,119051
12,560000	-0,029822	-0,103275
12,570000	-0,040338	-0,087500
12,580000	-0,056113	-0,076983
12,590000	-0,066629	-0,066465
12,600000	-0,077145	-0,055948
12,610000	-0,087661	-0,040173
12,620000	-0,098178	-0,034914
12,630000	-0,108694	-0,019138
12,640000	-0,119210	-0,013880
12,650000	-0,124469	-0,003363
12,660000	-0,129727	0,007154
12,670000	-0,145501	0,017672
12,680000	-0,150759	0,022930
12,690000	-0,156018	0,028189
12,700000	-0,161276	0,038706
12,710000	-0,166534	0,043964
12,720000	-0,166534	0,049223
12,730000	-0,171792	0,054482
12,740000	-0,177050	0,064999
12,750000	-0,182308	0,064999
12,760000	-0,182308	0,064999
12,770000	-0,182308	0,070257
12,780000	-0,182308	0,070257
12,790000	-0,182308	0,075516
12,800000	-0,187567	0,080774
12,810000	-0,182308	0,080774
12,820000	-0,177050	0,080774
12,830000	-0,177050	0,080774
12,840000	-0,177050	0,080774
12,850000	-0,171792	0,080774
12,860000	-0,166534	0,080774
12,870000	-0,166534	0,075516
12,880000	-0,156018	0,070257
12,890000	-0,150759	0,070257
12,900000	-0,150759	0,059740
12,910000	-0,140243	0,054482
12,920000	-0,134985	0,049223
12,930000	-0,124469	0,043964
12,940000	-0,119210	0,038706
12,950000	-0,108694	0,028189
12,960000	-0,098178	0,017672
12,970000	-0,092920	0,012413
12,980000	-0,082403	0,001896
12,990000	-0,066629	-0,008621
13,000000	-0,056113	-0,019138
13,010000	-0,045596	-0,029655
13,020000	-0,029822	-0,040173
13,030000	-0,014047	-0,055948
13,040000	-0,008789	-0,066465
13,050000	0,006985	-0,082241
13,060000	0,022760	-0,092758
13,070000	0,038534	-0,108534
13,080000	0,049051	-0,119051
13,090000	0,064825	-0,134827
13,100000	0,080600	-0,150602
13,110000	0,096374	-0,166378
13,120000	0,112149	-0,182154
13,130000	0,122665	-0,197929
13,140000	0,143698	-0,213705
13,150000	0,154214	-0,229481
13,160000	0,169988	-0,245257
13,170000	0,185763	-0,261032
13,180000	0,206796	-0,276808
13,190000	0,222570	-0,292584
13,200000	0,238345	-0,308359
13,210000	0,254119	-0,324135
13,220000	0,269894	-0,339911
13,230000	0,290926	-0,360945
13,240000	0,301442	-0,376721
13,250000	0,322475	-0,392496
13,260000	0,338250	-0,403013
13,270000	0,354024	-0,424048
13,280000	0,369799	-0,439823
13,290000	0,385573	-0,455599
13,300000	0,401348	-0,471375
13,310000	0,417122	-0,481892
13,320000	0,427638	-0,497668
13,330000	0,443413	-0,513443
13,340000	0,459187	-0,529219
13,350000	0,474962	-0,544995
13,360000	0,485478	-0,560770
13,370000	0,495994	-0,571287
13,380000	0,511769	-0,581805
13,390000	0,522285	-0,597580
13,400000	0,532802	-0,608097
13,410000	0,543318	-0,623873
13,420000	0,553834	-0,634390
13,430000	0,569609	-0,644907
13,440000	0,574867	-0,655424
13,450000	0,585383	-0,665942
13,460000	0,595900	-0,676459
13,470000	0,601158	-0,681717
13,480000	0,611674	-0,692234
13,490000	0,622190	-0,702751
13,500000	0,627448	-0,713269
13,510000	0,632707	-0,713269
13,520000	0,637965	-0,723786
13,530000	0,643223	-0,734303
13,540000	0,648481	-0,734303
13,550000	0,653739	-0,739561
13,560000	0,653739	-0,744820
13,570000	0,658997	-0,750079
13,580000	0,658997	-0,750079
13,590000	0,664256	-0,755337
13,600000	0,664256	-0,755337
13,610000	0,658997	-0,755337
13,620000	0,664256	-0,755337
13,630000	0,664256	-0,750079
13,640000	0,658997	-0,750079
13,650000	0,658997	-0,750079
13,660000	0,653739	-0,744820
13,670000	0,648481	-0,744820
13,680000	0,643223	-0,744820
13,690000	0,637965	-0,739561
13,700000	0,632707	-0,734303
13,710000	0,632707	-0,729044
13,720000	0,622190	-0,723786
13,730000	0,616932	-0,718527
13,740000	0,606416	-0,708010
13,750000	0,601158	-0,708010
13,760000	0,590641	-0,697493
13,770000	0,585383	-0,692234
13,780000	0,574867	-0,681717
13,790000	0,559092	-0,671200
13,800000	0,548576	-0,660683
13,810000	0,543318	-0,655424
13,820000	0,527543	-0,644907
13,830000	0,517027	-0,634390
13,840000	0,506511	-0,623873
13,850000	0,490736	-0,613356
13,860000	0,480220	-0,592322
13,870000	0,464445	-0,587063
13,880000	0,453929	-0,571287
13,890000	0,438155	-0,555512
13,900000	0,422380	-0,544995
13,910000	0,406606	-0,529219
13,920000	0,390831	-0,513443
13,930000	0,375057	-0,502926
13,940000	0,359282	-0,487150
13,950000	0,343508	-0,471375
13,960000	0,327733	-0,455599
13,970000	0,311959	-0,439823
13,980000	0,296184	-0,424048
13,990000	0,280410	-0,408272
14,000000	0,259377	-0,392496
14,010000	0,243603	-0,376721
14,020000	0,227828	-0,360945
14,030000	0,212054	-0,345169
14,040000	0,196279	-0,329394
14,050000	0,175247	-0,318876
14,060000	0,159472	-0,297842
14,070000	0,143698	-0,282066
14,080000	0,127923	-0,266291
14,090000	0,112149	-0,250515
14,100000	0,096374	-0,234739
14,110000	0,085858	-0,224222
14,120000	0,064825	-0,208447
14,130000	0,054309	-0,192671
14,140000	0,038534	-0,176895
14,150000	0,028018	-0,166378
14,160000	0,012244	-0,150602
14,170000	-0,003531	-0,134827
14,180000	-0,014047	-0,124310
14,190000	-0,035080	-0,113792
14,200000	-0,045596	-0,098017
14,210000	-0,061371	-0,087500
14,220000	-0,071887	-0,076983
14,230000	-0,082403	-0,061207
14,240000	-0,087661	-0,050690
14,250000	-0,098178	-0,040173
14,260000	-0,113952	-0,034914
14,270000	-0,119210	-0,024397
14,280000	-0,134985	-0,013880
14,290000	-0,140243	-0,003363
14,300000	-0,145501	0,007154
14,310000	-0,161276	0,012413
14,320000	-0,166534	0,022930
14,330000	-0,171792	0,028189
14,340000	-0,177050	0,038706
14,350000	-0,182308	0,043964
14,360000	-0,187567	0,049223
14,370000	-0,192825	0,049223
14,380000	-0,192825	0,059740
14,390000	-0,198083	0,059740
14,400000	-0,198083	0,064999
14,410000	-0,198083	0,064999
14,420000	-0,198083	0,064999
14,430000	-0,198083	0,064999
14,440000	-0,192825	0,064999
14,450000	-0,198083	0,064999
14,460000	-0,192825	0,064999
14,470000	-0,187567	0,064999
14,480000	-0,187567	0,059740
14,490000	-0,182308	0,059740
14,500000	-0,177050	0,054482
14,510000	-0,171792	0,049223
14,520000	-0,166534	0,043964
14,530000	-0,161276	0,033447
14,540000	-0,156018	0,033447
14,550000	-0,145501	0,028189
14,560000	-0,134985	0,022930
14,570000	-0,129727	0,017672
14,580000	-0,119210	0,007154
14,590000	-0,108694	0,007154
14,600000	-0,103436	-0,003363
14,610000	-0,087661	-0,019138
14,620000	-0,077145	-0,029655
14,630000	-0,066629	-0,034914
14,640000	-0,056113	-0,045431
14,650000	-0,045596	-0,055948
14,660000	-0,029822	-0,066465
14,670000	-0,019305	-0,082241
14,680000	-0,003531	-0,092758
14,690000	0,012244	-0,103275
14,700000	0,028018	-0,113792
14,710000	0,038534	-0,129568
14,720000	0,054309	-0,140085
14,730000	0,070083	-0,150602
14,740000	0,085858	-0,166378
14,750000	0,096374	-0,182154
14,760000	0,117407	-0,192671
14,770000	0,133181	-0,208447
14,780000	0,148956	-0,218964
14,790000	0,164730	-0,234739
14,800000	0,185763	-0,250515
14,810000	0,196279	-0,266291
14,820000	0,212054	-0,282066
14,830000	0,233086	-0,297842
14,840000	0,248861	-0,313618
14,850000	0,264635	-0,334652
14,860000	0,280410	-0,345169
14,870000	0,301442	-0,360945
14,880000	0,311959	-0,376721
14,890000	0,332991	-0,392496
14,900000	0,348766	-0,413531
14,910000	0,364540	-0,429306
14,920000	0,380315	-0,445082
14,930000	0,396089	-0,460858
14,940000	0,406606	-0,471375
14,950000	0,422380	-0,487150
14,960000	0,432897	-0,502926
14,970000	0,448671	-0,518702
14,980000	0,464445	-0,529219
14,990000	0,474962	-0,544995
15,000000	0,485478	-0,560770
15,010000	0,501253	-0,576546
15,020000	0,517027	-0,587063
15,030000	0,527543	-0,602839
15,040000	0,538060	-0,608097
15,050000	0,553834	-0,623873
15,060000	0,559092	-0,639649
15,070000	0,569609	-0,644907
15,080000	0,580125	-0,655424
15,090000	0,590641	-0,660683
15,100000	0,595900	-0,671200
15,110000	0,606416	-0,681717
15,120000	0,616932	-0,686976
15,130000	0,622190	-0,692234
15,140000	0,632707	-0,697493
15,150000	0,637965	-0,708010
15,160000	0,643223	-0,708010
15,170000	0,648481	-0,713269
15,180000	0,653739	-0,718527
15,190000	0,658997	-0,729044
15,200000	0,664256	-0,729044
15,210000	0,664256	-0,739561
15,220000	0,664256	-0,739561
15,230000	0,669514	-0,739561
15,240000	0,664256	-0,739561
15,250000	0,669514	-0,744820
15,260000	0,664256	-0,739561
15,270000	0,664256	-0,739561
15,280000	0,664256	-0,739561
15,290000	0,658997	-0,739561
15,300000	0,658997	-0,739561
15,310000	0,653739	-0,739561
15,320000	0,643223	-0,734303
15,330000	0,643223	-0,729044
15,340000	0,637965	-0,723786
15,350000	0,627448	-0,718527
15,360000	0,622190	-0,713269
15,370000	0,616932	-0,708010
15,380000	0,606416	-0,697493
15,390000	0,601158	-0,692234
15,400000	0,590641	-0,686976
15,410000	0,580125	-0,676459
15,420000	0,569609	-0,671200
15,430000	0,559092	-0,660683
15,440000	0,548576	-0,655424
15,450000	0,538060	-0,644907
15,460000	0,527543	-0,634390
15,470000	0,511769	-0,618614
15,480000	0,501253	-0,613356
15,490000	0,485478	-0,597580
15,500000	0,469704	-0,587063
15,510000	0,459187	-0,576546
15,520000	0,443413	-0,566029
15,530000	0,427638	-0,550253
15,540000	0,411864	-0,534477
15,550000	0,401348	-0,518702
15,560000	0,380315	-0,502926
15,570000	0,364540	-0,492409
15,580000	0,348766	-0,476633
15,590000	0,332991	-0,460858
15,600000	0,317217	-0,445082
15,610000	0,301442	-0,434565
15,620000	0,285668	-0,418789
15,630000	0,269894	-0,403013
15,640000	0,248861	-0,381979
15,650000	0,233086	-0,366203
15,660000	0,222570	-0,350428
15,670000	0,201537	-0,334652
15,680000	0,185763	-0,318876
15,690000	0,169988	-0,303101
15,700000	0,154214	-0,287325
15,710000	0,138439	-0,271549
15,720000	0,122665	-0,261032
15,730000	0,106890	-0,245257
15,740000	0,096374	-0,229481
15,750000	0,080600	-0,213705
15,760000	0,064825	-0,197929
15,770000	0,049051	-0,187412
15,780000	0,038534	-0,171637
15,790000	0,017502	-0,155861
15,800000	0,001727	-0,145344
15,810000	-0,008789	-0,129568
15,820000	-0,024564	-0,113792
15,830000	-0,035080	-0,103275
15,840000	-0,045596	-0,087500
15,850000	-0,061371	-0,076983
15,860000	-0,077145	-0,066465
15,870000	-0,087661	-0,055948
15,880000	-0,098178	-0,045431
15,890000	-0,108694	-0,040173
15,900000	-0,113952	-0,029655
15,910000	-0,124469	-0,019138
15,920000	-0,134985	-0,008621
15,930000	-0,145501	0,001896
15,940000	-0,150759	0,007154
15,950000	-0,156018	0,012413
15,960000	-0,166534	0,022930
15,970000	-0,171792	0,028189
15,980000	-0,182308	0,033447
15,990000	-0,187567	0,038706
16,000000	-0,187567	0,043964
16,010000	-0,192825	0,049223
16,020000	-0,192825	0,049223
16,030000	-0,192825	0,054482
16,040000	-0,198083	0,054482
16,050000	-0,198083	0,054482
16,060000	-0,198083	0,059740
16,070000	-0,198083	0,059740
16,080000	-0,198083	0,059740
16,090000	-0,198083	0,059740
16,100000	-0,192825	0,059740
16,110000	-0,192825	0,054482
16,120000	-0,192825	0,049223
16,130000	-0,187567	0,043964
16,140000	-0,177050	0,043964
16,150000	-0,177050	0,038706
16,160000	-0,171792	0,028189
16,170000	-0,166534	0,028189
16,180000	-0,161276	0,017672
16,190000	-0,150759	0,012413
16,200000	-0,140243	0,007154
16,210000	-0,134985	-0,003363
16,220000	-0,119210	-0,013880
16,230000	-0,113952	-0,024397
16,240000	-0,103436	-0,029655
16,250000	-0,087661	-0,045431
16,260000	-0,082403	-0,050690
16,270000	-0,071887	-0,061207
16,280000	-0,061371	-0,071724
16,290000	-0,045596	-0,082241
16,300000	-0,029822	-0,092758
16,310000	-0,019305	-0,108534
16,320000	-0,003531	-0,119051
16,330000	0,012244	-0,129568
16,340000	0,028018	-0,145344
16,350000	0,038534	-0,155861
16,360000	0,054309	-0,166378
16,370000	0,070083	-0,182154
16,380000	0,085858	-0,197929
16,390000	0,101632	-0,213705
16,400000	0,112149	-0,224222
16,410000	0,133181	-0,239998
16,420000	0,148956	-0,255774
16,430000	0,164730	-0,276808
16,440000	0,185763	-0,287325
16,450000	0,196279	-0,303101
16,460000	0,212054	-0,318876
16,470000	0,233086	-0,334652
16,480000	0,248861	-0,345169
16,490000	0,264635	-0,360945
16,500000	0,280410	-0,381979
16,510000	0,301442	-0,392496
16,520000	0,311959	-0,408272
16,530000	0,332991	-0,424048
16,540000	0,348766	-0,439823
16,550000	0,364540	-0,455599
16,560000	0,380315	-0,466116
16,570000	0,401348	-0,481892
16,580000	0,411864	-0,497668
16,590000	0,427638	-0,513443
16,600000	0,443413	-0,523960
16,610000	0,459187	-0,534477
16,620000	0,474962	-0,544995
16,630000	0,490736	-0,555512
16,640000	0,501253	-0,566029
16,650000	0,511769	-0,581805
16,660000	0,527543	-0,592322
16,670000	0,538060	-0,608097
16,680000	0,553834	-0,618614
16,690000	0,564351	-0,629132
16,700000	0,574867	-0,639649
16,710000	0,585383	-0,650166
16,720000	0,595900	-0,660683
16,730000	0,606416	-0,671200
16,740000	0,616932	-0,681717
16,750000	0,622190	-0,692234
16,760000	0,632707	-0,702751
16,770000	0,637965	-0,708010
16,780000	0,643223	-0,718527
16,790000	0,648481	-0,723786
16,800000	0,653739	-0,729044
16,810000	0,658997	-0,729044
16,820000	0,664256	-0,734303
16,830000	0,669514	-0,739561
16,840000	0,674772	-0,744820
16,850000	0,674772	-0,744820
16,860000	0,680030	-0,744820
16,870000	0,680030	-0,750079
16,880000	0,674772	-0,750079
16,890000	0,674772	-0,750079
16,900000	0,674772	-0,744820
16,910000	0,680030	-0,744820
16,920000	0,674772	-0,744820
16,930000	0,674772	-0,739561
16,940000	0,669514	-0,739561
16,950000	0,664256	-0,734303
16,960000	0,658997	-0,729044
16,970000	0,648481	-0,723786
16,980000	0,643223	-0,718527
16,990000	0,637965	-0,713269
17,000000	0,632707	-0,702751
17,010000	0,627448	-0,697493
17,020000	0,611674	-0,686976
17,030000	0,606416	-0,681717
17,040000	0,595900	-0,671200
17,050000	0,585383	-0,660683
17,060000	0,580125	-0,655424
17,070000	0,564351	-0,644907
17,080000	0,559092	-0,639649
17,090000	0,548576	-0,629132
17,100000	0,532802	-0,618614
17,110000	0,517027	-0,608097
17,120000	0,506511	-0,602839
17,130000	0,490736	-0,592322
17,140000	0,474962	-0,576546
17,150000	0,464445	-0,566029
17,160000	0,448671	-0,555512
17,170000	0,438155	-0,539736
17,180000	0,417122	-0,529219
17,190000	0,406606	-0,513443
17,200000	0,385573	-0,502926
17,210000	0,375057	-0,487150
17,220000	0,354024	-0,476633
17,230000	0,338250	-0,460858
17,240000	0,322475	-0,445082
17,250000	0,301442	-0,429306
17,260000	0,285668	-0,413531
17,270000	0,269894	-0,397755
17,280000	0,254119	-0,387238
17,290000	0,233086	-0,371462
17,300000	0,217312	-0,355686
17,310000	0,201537	-0,339911
