t (s)	U1(V)	U2(V)
8,650000	-0,140243	-0,360945
8,660000	-0,129727	-0,381979
8,670000	-0,119210	-0,413531
8,680000	-0,108694	-0,434565
8,690000	-0,098178	-0,460858
8,700000	-0,087661	-0,481892
8,710000	-0,071887	-0,508185
8,720000	-0,061371	-0,529219
8,730000	-0,050854	-0,555512
8,740000	-0,040338	-0,576546
8,750000	-0,024564	-0,602839
8,760000	-0,014047	-0,623873
8,770000	0,001727	-0,644907
8,780000	0,017502	-0,671200
8,790000	0,033276	-0,692234
8,800000	0,043793	-0,708010
8,810000	0,059567	-0,734303
8,820000	0,075342	-0,750079
8,830000	0,091116	-0,771113
8,840000	0,106890	-0,786888
8,850000	0,117407	-0,807923
8,860000	0,133181	-0,823698
8,870000	0,148956	-0,839474
8,880000	0,164730	-0,855250
8,890000	0,175247	-0,871025
8,900000	0,191021	-0,881543
8,910000	0,206796	-0,892060
8,920000	0,222570	-0,907835
8,930000	0,233086	-0,918353
8,940000	0,248861	-0,928870
8,950000	0,264635	-0,939387
8,960000	0,275152	-0,949904
8,970000	0,290926	-0,955162
8,980000	0,306701	-0,965680
8,990000	0,317217	-0,970938
9,000000	0,327733	-0,976197
9,010000	0,343508	-0,986714
9,020000	0,354024	-0,986714
9,030000	0,369799	-0,991972
9,040000	0,380315	-0,991972
9,050000	0,396089	-0,997231
9,060000	0,406606	-0,991972
9,070000	0,417122	-0,991972
9,080000	0,422380	-0,986714
9,090000	0,438155	-0,986714
9,100000	0,448671	-0,981455
9,110000	0,453929	-0,976197
9,120000	0,464445	-0,970938
9,130000	0,474962	-0,960421
9,140000	0,485478	-0,949904
9,150000	0,495994	-0,944645
9,160000	0,495994	-0,934128
9,170000	0,506511	-0,923611
9,180000	0,517027	-0,918353
9,190000	0,522285	-0,902577
9,200000	0,527543	-0,892060
9,210000	0,532802	-0,876284
9,220000	0,538060	-0,865767
9,230000	0,543318	-0,855250
9,240000	0,548576	-0,834216
9,250000	0,553834	-0,818440
9,260000	0,553834	-0,807923
9,270000	0,559092	-0,786888
9,280000	0,564351	-0,765854
9,290000	0,564351	-0,750079
9,300000	0,564351	-0,729044
9,310000	0,564351	-0,713269
9,320000	0,564351	-0,692234
9,330000	0,569609	-0,671200
9,340000	0,564351	-0,650166
9,350000	0,559092	-0,629132
9,360000	0,564351	-0,608097
9,370000	0,559092	-0,587063
9,380000	0,553834	-0,571287
9,390000	0,553834	-0,544995
9,400000	0,548576	-0,518702
9,410000	0,543318	-0,497668
9,420000	0,538060	-0,471375
9,430000	0,538060	-0,445082
9,440000	0,527543	-0,424048
9,450000	0,522285	-0,392496
9,460000	0,517027	-0,371462
9,470000	0,506511	-0,345169
9,480000	0,501253	-0,318876
9,490000	0,490736	-0,297842
9,500000	0,485478	-0,271549
9,510000	0,480220	-0,245257
9,520000	0,464445	-0,213705
9,530000	0,459187	-0,187412
9,540000	0,448671	-0,161120
9,550000	0,438155	-0,140085
9,560000	0,432897	-0,113792
9,570000	0,422380	-0,087500
9,580000	0,406606	-0,061207
9,590000	0,401348	-0,034914
9,600000	0,385573	-0,013880
9,610000	0,375057	0,017672
9,620000	0,359282	0,043964
9,630000	0,348766	0,064999
9,640000	0,338250	0,091291
9,650000	0,327733	0,117584
9,660000	0,311959	0,138619
9,670000	0,296184	0,159653
9,680000	0,285668	0,180687
9,690000	0,275152	0,201721
9,700000	0,264635	0,222756
9,710000	0,248861	0,243790
9,720000	0,238345	0,259565
9,730000	0,227828	0,280600
9,740000	0,217312	0,296375
9,750000	0,201537	0,306893
9,760000	0,191021	0,322668
9,770000	0,175247	0,338444
9,780000	0,164730	0,348961
9,790000	0,154214	0,359478
9,800000	0,143698	0,375254
9,810000	0,127923	0,385771
9,820000	0,117407	0,401547
9,830000	0,106890	0,406805
9,840000	0,091116	0,417322
9,850000	0,080600	0,422581
9,860000	0,070083	0,427839
9,870000	0,059567	0,438357
9,880000	0,043793	0,443615
9,890000	0,033276	0,448874
9,900000	0,022760	0,454132
9,910000	0,012244	0,459391
9,920000	0,001727	0,464649
9,930000	-0,008789	0,464649
9,940000	-0,014047	0,469908
9,950000	-0,024564	0,469908
9,960000	-0,035080	0,464649
9,970000	-0,040338	0,464649
9,980000	-0,045596	0,459391
9,990000	-0,050854	0,454132
10,000000	-0,066629	0,448874
10,010000	-0,071887	0,438357
10,020000	-0,071887	0,433098
10,030000	-0,082403	0,427839
10,040000	-0,087661	0,422581
10,050000	-0,092920	0,412064
10,060000	-0,098178	0,401547
10,070000	-0,108694	0,391030
10,080000	-0,108694	0,380512
10,090000	-0,113952	0,364737
10,100000	-0,113952	0,354220
10,110000	-0,113952	0,338444
10,120000	-0,124469	0,322668
10,130000	-0,124469	0,306893
10,140000	-0,124469	0,285858
10,150000	-0,124469	0,270083
10,160000	-0,124469	0,249048
10,170000	-0,129727	0,228014
10,180000	-0,129727	0,206980
10,190000	-0,129727	0,185946
10,200000	-0,124469	0,164911
10,210000	-0,124469	0,138619
10,220000	-0,124469	0,122843
10,230000	-0,119210	0,096550
10,240000	-0,113952	0,075516
10,250000	-0,113952	0,043964
10,260000	-0,108694	0,022930
10,270000	-0,103436	-0,003363
10,280000	-0,103436	-0,029655
10,290000	-0,092920	-0,055948
10,300000	-0,092920	-0,082241
10,310000	-0,087661	-0,108534
10,320000	-0,082403	-0,134827
10,330000	-0,071887	-0,161120
10,340000	-0,071887	-0,187412
10,350000	-0,061371	-0,213705
10,360000	-0,056113	-0,239998
10,370000	-0,045596	-0,266291
10,380000	-0,035080	-0,297842
10,390000	-0,024564	-0,324135
10,400000	-0,019305	-0,345169
10,410000	-0,014047	-0,376721
10,420000	0,001727	-0,408272
10,430000	0,006985	-0,429306
10,440000	0,017502	-0,460858
10,450000	0,028018	-0,487150
10,460000	0,043793	-0,513443
10,470000	0,049051	-0,539736
10,480000	0,064825	-0,560770
10,490000	0,070083	-0,587063
10,500000	0,080600	-0,613356
10,510000	0,091116	-0,639649
10,520000	0,101632	-0,660683
10,530000	0,112149	-0,686976
10,540000	0,117407	-0,708010
10,550000	0,133181	-0,729044
10,560000	0,143698	-0,750079
10,570000	0,154214	-0,771113
10,580000	0,164730	-0,786888
10,590000	0,175247	-0,807923
10,600000	0,180505	-0,828957
10,610000	0,196279	-0,844733
10,620000	0,206796	-0,860508
10,630000	0,217312	-0,881543
10,640000	0,227828	-0,892060
10,650000	0,238345	-0,907835
10,660000	0,248861	-0,923611
10,670000	0,259377	-0,934128
10,680000	0,269894	-0,949904
10,690000	0,280410	-0,960421
10,700000	0,290926	-0,970938
10,710000	0,301442	-0,981455
10,720000	0,306701	-0,991972
10,730000	0,322475	-1,002490
10,740000	0,327733	-1,007748
10,750000	0,338250	-1,018265
10,760000	0,343508	-1,023524
10,770000	0,348766	-1,028782
10,780000	0,364540	-1,028782
10,790000	0,369799	-1,034041
10,800000	0,380315	-1,034041
10,810000	0,385573	-1,039299
10,820000	0,390831	-1,039299
10,830000	0,401348	-1,034041
10,840000	0,406606	-1,034041
10,850000	0,411864	-1,034041
10,860000	0,417122	-1,028782
10,870000	0,422380	-1,023524
10,880000	0,427638	-1,013007
10,890000	0,427638	-1,007748
10,900000	0,432897	-0,997231
10,910000	0,438155	-0,991972
10,920000	0,443413	-0,981455
10,930000	0,448671	-0,970938
10,940000	0,448671	-0,960421
10,950000	0,453929	-0,944645
10,960000	0,453929	-0,934128
10,970000	0,453929	-0,923611
10,980000	0,459187	-0,902577
10,990000	0,453929	-0,886801
11,000000	0,459187	-0,871025
11,010000	0,459187	-0,855250
11,020000	0,459187	-0,839474
11,030000	0,459187	-0,818440
11,040000	0,459187	-0,797406
11,050000	0,453929	-0,781630
11,060000	0,453929	-0,760596
11,070000	0,453929	-0,739561
11,080000	0,448671	-0,718527
11,090000	0,453929	-0,692234
11,100000	0,443413	-0,665942
11,110000	0,443413	-0,644907
11,120000	0,438155	-0,618614
11,130000	0,432897	-0,597580
11,140000	0,427638	-0,571287
11,150000	0,422380	-0,544995
11,160000	0,417122	-0,518702
11,170000	0,411864	-0,492409
11,180000	0,411864	-0,466116
11,190000	0,401348	-0,445082
11,200000	0,396089	-0,413531
11,210000	0,385573	-0,381979
11,220000	0,380315	-0,355686
11,230000	0,375057	-0,329394
11,240000	0,369799	-0,297842
11,250000	0,359282	-0,276808
11,260000	0,354024	-0,250515
11,270000	0,343508	-0,224222
11,280000	0,338250	-0,197929
11,290000	0,327733	-0,166378
11,300000	0,317217	-0,140085
11,310000	0,311959	-0,113792
11,320000	0,301442	-0,087500
11,330000	0,290926	-0,066465
11,340000	0,280410	-0,040173
11,350000	0,275152	-0,013880
11,360000	0,264635	0,012413
11,370000	0,254119	0,038706
11,380000	0,243603	0,064999
11,390000	0,238345	0,091291
11,400000	0,227828	0,112326
11,410000	0,222570	0,138619
11,420000	0,212054	0,159653
11,430000	0,201537	0,180687
11,440000	0,191021	0,206980
11,450000	0,180505	0,228014
11,460000	0,169988	0,249048
11,470000	0,159472	0,270083
11,480000	0,148956	0,291117
11,490000	0,143698	0,312151
11,500000	0,133181	0,333185
11,510000	0,122665	0,343702
11,520000	0,112149	0,364737
11,530000	0,106890	0,380512
11,540000	0,101632	0,396288
11,550000	0,091116	0,406805
11,560000	0,085858	0,417322
11,570000	0,075342	0,433098
11,580000	0,070083	0,448874
11,590000	0,064825	0,454132
11,600000	0,054309	0,464649
11,610000	0,049051	0,475167
11,620000	0,043793	0,485684
11,630000	0,033276	0,490942
11,640000	0,028018	0,496201
11,650000	0,022760	0,501459
11,660000	0,017502	0,506718
11,670000	0,012244	0,506718
11,680000	0,006985	0,511976
11,690000	-0,003531	0,511976
11,700000	-0,008789	0,511976
11,710000	-0,014047	0,506718
11,720000	-0,014047	0,506718
11,730000	-0,019305	0,501459
11,740000	-0,024564	0,496201
11,750000	-0,029822	0,490942
11,760000	-0,029822	0,485684
11,770000	-0,029822	0,475167
11,780000	-0,029822	0,464649
11,790000	-0,029822	0,454132
11,800000	-0,035080	0,448874
11,810000	-0,035080	0,433098
11,820000	-0,040338	0,422581
11,830000	-0,040338	0,406805
11,840000	-0,040338	0,396288
11,850000	-0,035080	0,380512
11,860000	-0,035080	0,364737
11,870000	-0,035080	0,348961
11,880000	-0,035080	0,327927
11,890000	-0,035080	0,312151
11,900000	-0,029822	0,296375
11,910000	-0,024564	0,275341
11,920000	-0,024564	0,259565
11,930000	-0,024564	0,233273
11,940000	-0,019305	0,212238
11,950000	-0,014047	0,191204
11,960000	-0,008789	0,170170
11,970000	-0,008789	0,149136
11,980000	0,001727	0,128101
11,990000	0,006985	0,101809
12,000000	0,006985	0,080774
12,010000	0,017502	0,054482
12,020000	0,022760	0,028189
12,030000	0,028018	-0,003363
12,040000	0,033276	-0,029655
12,050000	0,043793	-0,061207
12,060000	0,043793	-0,092758
12,070000	0,054309	-0,119051
12,080000	0,059567	-0,145344
12,090000	0,064825	-0,176895
12,100000	0,070083	-0,203188
12,110000	0,080600	-0,234739
12,120000	0,085858	-0,255774
12,130000	0,091116	-0,287325
12,140000	0,101632	-0,313618
12,150000	0,112149	-0,345169
12,160000	0,117407	-0,371462
12,170000	0,127923	-0,397755
12,180000	0,133181	-0,424048
12,190000	0,143698	-0,455599
12,200000	0,154214	-0,481892
12,210000	0,159472	-0,513443
12,220000	0,164730	-0,539736
12,230000	0,175247	-0,566029
12,240000	0,185763	-0,592322
12,250000	0,191021	-0,618614
12,260000	0,201537	-0,644907
12,270000	0,212054	-0,671200
12,280000	0,217312	-0,697493
12,290000	0,227828	-0,718527
12,300000	0,233086	-0,739561
12,310000	0,243603	-0,760596
12,320000	0,248861	-0,776371
12,330000	0,259377	-0,802664
12,340000	0,264635	-0,818440
12,350000	0,275152	-0,839474
12,360000	0,280410	-0,855250
12,370000	0,285668	-0,876284
12,380000	0,290926	-0,892060
12,390000	0,301442	-0,907835
12,400000	0,311959	-0,923611
12,410000	0,317217	-0,944645
12,420000	0,322475	-0,960421
12,430000	0,327733	-0,976197
12,440000	0,332991	-0,986714
12,450000	0,338250	-0,997231
12,460000	0,348766	-1,007748
12,470000	0,348766	-1,013007
12,480000	0,354024	-1,028782
12,490000	0,359282	-1,034041
12,500000	0,369799	-1,039299
12,510000	0,369799	-1,044558
12,520000	0,369799	-1,049817
12,530000	0,375057	-1,055075
12,540000	0,380315	-1,060334
12,550000	0,385573	-1,060334
12,560000	0,385573	-1,060334
12,570000	0,385573	-1,055075
12,580000	0,390831	-1,055075
12,590000	0,390831	-1,055075
12,600000	0,390831	-1,055075
12,610000	0,390831	-1,044558
12,620000	0,396089	-1,044558
12,630000	0,396089	-1,039299
12,640000	0,396089	-1,034041
12,650000	0,390831	-1,023524
12,660000	0,396089	-1,018265
12,670000	0,396089	-1,007748
12,680000	0,390831	-1,002490
12,690000	0,390831	-0,986714
12,700000	0,390831	-0,976197
12,710000	0,385573	-0,960421
12,720000	0,380315	-0,949904
12,730000	0,380315	-0,934128
12,740000	0,380315	-0,918353
12,750000	0,375057	-0,902577
12,760000	0,369799	-0,881543
12,770000	0,369799	-0,871025
12,780000	0,359282	-0,849991
12,790000	0,359282	-0,828957
12,800000	0,354024	-0,813181
12,810000	0,348766	-0,792147
12,820000	0,343508	-0,765854
12,830000	0,338250	-0,750079
12,840000	0,332991	-0,729044
12,850000	0,327733	-0,702751
12,860000	0,322475	-0,681717
12,870000	0,311959	-0,655424
12,880000	0,306701	-0,629132
12,890000	0,306701	-0,608097
12,900000	0,296184	-0,581805
12,910000	0,290926	-0,555512
12,920000	0,285668	-0,523960
12,930000	0,275152	-0,502926
12,940000	0,264635	-0,476633
12,950000	0,259377	-0,450340
12,960000	0,254119	-0,424048
12,970000	0,248861	-0,392496
12,980000	0,238345	-0,366203
12,990000	0,233086	-0,334652
13,000000	0,222570	-0,308359
13,010000	0,217312	-0,282066
13,020000	0,206796	-0,250515
13,030000	0,196279	-0,229481
13,040000	0,196279	-0,197929
13,050000	0,185763	-0,171637
13,060000	0,180505	-0,140085
13,070000	0,169988	-0,113792
13,080000	0,164730	-0,087500
13,090000	0,154214	-0,055948
13,100000	0,143698	-0,029655
13,110000	0,138439	0,001896
13,120000	0,133181	0,033447
13,130000	0,127923	0,059740
13,140000	0,117407	0,086033
13,150000	0,112149	0,112326
13,160000	0,101632	0,133360
13,170000	0,096374	0,159653
13,180000	0,085858	0,180687
13,190000	0,085858	0,201721
13,200000	0,080600	0,228014
13,210000	0,070083	0,254307
13,220000	0,064825	0,275341
13,230000	0,059567	0,291117
13,240000	0,054309	0,312151
13,250000	0,049051	0,333185
13,260000	0,043793	0,354220
13,270000	0,038534	0,369995
13,280000	0,038534	0,385771
13,290000	0,033276	0,401547
13,300000	0,033276	0,412064
13,310000	0,022760	0,427839
13,320000	0,017502	0,438357
13,330000	0,017502	0,454132
13,340000	0,012244	0,464649
13,350000	0,012244	0,469908
13,360000	0,006985	0,485684
13,370000	0,006985	0,490942
13,380000	0,006985	0,501459
13,390000	0,006985	0,506718
13,400000	0,001727	0,506718
13,410000	0,001727	0,517235
13,420000	0,001727	0,522494
13,430000	-0,003531	0,522494
13,440000	-0,003531	0,522494
13,450000	-0,008789	0,527752
13,460000	-0,008789	0,527752
13,470000	0,001727	0,522494
13,480000	0,001727	0,522494
13,490000	0,001727	0,517235
13,500000	0,001727	0,517235
13,510000	0,006985	0,506718
13,520000	0,006985	0,506718
13,530000	0,012244	0,496201
13,540000	0,012244	0,490942
13,550000	0,017502	0,480425
13,560000	0,017502	0,469908
13,570000	0,022760	0,459391
13,580000	0,028018	0,443615
13,590000	0,033276	0,433098
13,600000	0,038534	0,417322
13,610000	0,038534	0,401547
13,620000	0,043793	0,380512
13,630000	0,049051	0,364737
13,640000	0,059567	0,348961
13,650000	0,064825	0,327927
13,660000	0,070083	0,306893
13,670000	0,075342	0,291117
13,680000	0,075342	0,264824
13,690000	0,085858	0,243790
13,700000	0,096374	0,217497
13,710000	0,096374	0,201721
13,720000	0,106890	0,175428
13,730000	0,112149	0,149136
13,740000	0,122665	0,122843
13,750000	0,127923	0,101809
13,760000	0,138439	0,075516
13,770000	0,143698	0,043964
13,780000	0,148956	0,017672
13,790000	0,154214	-0,008621
13,800000	0,159472	-0,040173
13,810000	0,169988	-0,061207
13,820000	0,175247	-0,092758
13,830000	0,185763	-0,119051
13,840000	0,196279	-0,150602
13,850000	0,201537	-0,176895
13,860000	0,212054	-0,208447
13,870000	0,217312	-0,239998
13,880000	0,222570	-0,266291
13,890000	0,233086	-0,292584
13,900000	0,238345	-0,324135
13,910000	0,248861	-0,350428
13,920000	0,248861	-0,376721
13,930000	0,264635	-0,408272
13,940000	0,269894	-0,434565
13,950000	0,275152	-0,460858
13,960000	0,285668	-0,487150
13,970000	0,290926	-0,513443
13,980000	0,301442	-0,534477
13,990000	0,306701	-0,566029
14,000000	0,311959	-0,587063
14,010000	0,317217	-0,613356
14,020000	0,327733	-0,639649
14,030000	0,327733	-0,665942
14,040000	0,338250	-0,692234
14,050000	0,343508	-0,713269
14,060000	0,348766	-0,739561
14,070000	0,354024	-0,760596
14,080000	0,354024	-0,781630
14,090000	0,359282	-0,802664
14,100000	0,364540	-0,823698
14,110000	0,369799	-0,844733
14,120000	0,369799	-0,860508
14,130000	0,375057	-0,881543
14,140000	0,375057	-0,897318
14,150000	0,380315	-0,918353
14,160000	0,380315	-0,939387
14,170000	0,380315	-0,949904
14,180000	0,385573	-0,965680
14,190000	0,385573	-0,976197
14,200000	0,390831	-0,986714
14,210000	0,390831	-0,997231
14,220000	0,390831	-1,007748
14,230000	0,390831	-1,018265
14,240000	0,390831	-1,023524
14,250000	0,390831	-1,034041
14,260000	0,390831	-1,039299
14,270000	0,390831	-1,044558
14,280000	0,390831	-1,044558
14,290000	0,385573	-1,049817
14,300000	0,385573	-1,055075
14,310000	0,385573	-1,055075
14,320000	0,380315	-1,060334
14,330000	0,380315	-1,060334
14,340000	0,375057	-1,060334
14,350000	0,369799	-1,055075
14,360000	0,369799	-1,055075
14,370000	0,359282	-1,055075
14,380000	0,359282	-1,044558
14,390000	0,359282	-1,039299
14,400000	0,354024	-1,034041
14,410000	0,348766	-1,028782
14,420000	0,343508	-1,018265
14,430000	0,338250	-1,013007
14,440000	0,327733	-1,007748
14,450000	0,322475	-0,997231
14,460000	0,311959	-0,976197
14,470000	0,306701	-0,970938
14,480000	0,301442	-0,949904
14,490000	0,296184	-0,934128
14,500000	0,290926	-0,913094
14,510000	0,280410	-0,897318
14,520000	0,275152	-0,876284
14,530000	0,269894	-0,860508
14,540000	0,259377	-0,839474
14,550000	0,254119	-0,818440
14,560000	0,243603	-0,802664
14,570000	0,238345	-0,776371
14,580000	0,227828	-0,760596
14,590000	0,222570	-0,739561
14,600000	0,212054	-0,713269
14,610000	0,206796	-0,686976
14,620000	0,196279	-0,665942
14,630000	0,191021	-0,639649
14,640000	0,185763	-0,613356
14,650000	0,169988	-0,587063
14,660000	0,164730	-0,566029
14,670000	0,154214	-0,534477
14,680000	0,148956	-0,508185
14,690000	0,138439	-0,481892
14,700000	0,133181	-0,455599
14,710000	0,122665	-0,429306
14,720000	0,117407	-0,397755
14,730000	0,106890	-0,371462
14,740000	0,101632	-0,345169
14,750000	0,096374	-0,318876
14,760000	0,085858	-0,287325
14,770000	0,075342	-0,266291
14,780000	0,075342	-0,234739
14,790000	0,064825	-0,213705
14,800000	0,059567	-0,182154
14,810000	0,049051	-0,155861
14,820000	0,043793	-0,129568
14,830000	0,033276	-0,103275
14,840000	0,033276	-0,076983
14,850000	0,022760	-0,050690
14,860000	0,017502	-0,024397
14,870000	0,012244	0,001896
14,880000	0,001727	0,028189
14,890000	0,001727	0,054482
14,900000	-0,008789	0,080774
14,910000	-0,014047	0,101809
14,920000	-0,019305	0,128101
14,930000	-0,019305	0,149136
14,940000	-0,024564	0,170170
14,950000	-0,029822	0,191204
14,960000	-0,029822	0,212238
14,970000	-0,035080	0,233273
14,980000	-0,035080	0,254307
14,990000	-0,035080	0,275341
15,000000	-0,035080	0,296375
15,010000	-0,040338	0,317410
15,020000	-0,040338	0,333185
15,030000	-0,040338	0,354220
15,040000	-0,040338	0,369995
15,050000	-0,040338	0,385771
15,060000	-0,040338	0,396288
15,070000	-0,040338	0,406805
15,080000	-0,040338	0,422581
15,090000	-0,040338	0,433098
15,100000	-0,035080	0,443615
15,110000	-0,035080	0,448874
15,120000	-0,029822	0,459391
15,130000	-0,029822	0,464649
15,140000	-0,024564	0,475167
15,150000	-0,024564	0,480425
15,160000	-0,024564	0,485684
15,170000	-0,019305	0,490942
15,180000	-0,019305	0,490942
15,190000	-0,014047	0,496201
15,200000	-0,008789	0,490942
15,210000	0,001727	0,490942
15,220000	0,006985	0,490942
15,230000	0,012244	0,490942
15,240000	0,017502	0,485684
15,250000	0,028018	0,485684
15,260000	0,033276	0,480425
15,270000	0,038534	0,475167
15,280000	0,049051	0,464649
15,290000	0,054309	0,459391
15,300000	0,064825	0,448874
15,310000	0,070083	0,438357
15,320000	0,080600	0,427839
15,330000	0,085858	0,412064
15,340000	0,096374	0,401547
15,350000	0,101632	0,391030
15,360000	0,112149	0,369995
15,370000	0,117407	0,359478
15,380000	0,127923	0,343702
15,390000	0,138439	0,327927
15,400000	0,143698	0,312151
15,410000	0,154214	0,291117
15,420000	0,159472	0,275341
15,430000	0,169988	0,249048
15,440000	0,180505	0,233273
15,450000	0,191021	0,212238
15,460000	0,201537	0,191204
15,470000	0,212054	0,170170
15,480000	0,217312	0,143877
15,490000	0,227828	0,122843
15,500000	0,238345	0,101809
15,510000	0,248861	0,080774
15,520000	0,254119	0,054482
15,530000	0,269894	0,028189
15,540000	0,275152	0,001896
15,550000	0,285668	-0,024397
15,560000	0,290926	-0,055948
15,570000	0,306701	-0,082241
15,580000	0,311959	-0,108534
15,590000	0,322475	-0,134827
15,600000	0,327733	-0,166378
15,610000	0,338250	-0,192671
15,620000	0,348766	-0,218964
15,630000	0,359282	-0,245257
15,640000	0,364540	-0,271549
15,650000	0,369799	-0,297842
15,660000	0,380315	-0,324135
15,670000	0,385573	-0,355686
15,680000	0,396089	-0,381979
15,690000	0,401348	-0,408272
15,700000	0,406606	-0,434565
15,710000	0,417122	-0,466116
15,720000	0,417122	-0,487150
15,730000	0,427638	-0,513443
15,740000	0,427638	-0,544995
15,750000	0,438155	-0,571287
15,760000	0,443413	-0,597580
15,770000	0,443413	-0,623873
15,780000	0,448671	-0,644907
15,790000	0,453929	-0,671200
15,800000	0,453929	-0,692234
15,810000	0,459187	-0,718527
15,820000	0,464445	-0,739561
15,830000	0,464445	-0,760596
15,840000	0,464445	-0,781630
15,850000	0,469704	-0,797406
15,860000	0,464445	-0,823698
15,870000	0,464445	-0,844733
15,880000	0,464445	-0,855250
15,890000	0,469704	-0,876284
15,900000	0,469704	-0,886801
15,910000	0,464445	-0,902577
15,920000	0,464445	-0,918353
15,930000	0,464445	-0,934128
15,940000	0,459187	-0,944645
15,950000	0,459187	-0,960421
15,960000	0,453929	-0,965680
15,970000	0,453929	-0,981455
15,980000	0,453929	-0,986714
15,990000	0,448671	-0,997231
16,000000	0,443413	-1,002490
16,010000	0,432897	-1,013007
16,020000	0,432897	-1,013007
16,030000	0,422380	-1,023524
16,040000	0,417122	-1,028782
16,050000	0,411864	-1,028782
16,060000	0,406606	-1,034041
16,070000	0,396089	-1,034041
16,080000	0,390831	-1,034041
16,090000	0,385573	-1,034041
16,100000	0,375057	-1,034041
16,110000	0,364540	-1,034041
16,120000	0,359282	-1,028782
16,130000	0,348766	-1,023524
16,140000	0,338250	-1,018265
16,150000	0,327733	-1,018265
16,160000	0,317217	-1,007748
16,170000	0,311959	-1,002490
16,180000	0,301442	-0,997231
16,190000	0,285668	-0,981455
16,200000	0,280410	-0,976197
16,210000	0,269894	-0,965680
16,220000	0,259377	-0,949904
16,230000	0,248861	-0,939387
16,240000	0,238345	-0,923611
16,250000	0,227828	-0,913094
16,260000	0,217312	-0,892060
16,270000	0,206796	-0,876284
16,280000	0,196279	-0,860508
16,290000	0,185763	-0,839474
16,300000	0,175247	-0,823698
16,310000	0,164730	-0,802664
16,320000	0,154214	-0,776371
16,330000	0,138439	-0,760596
16,340000	0,127923	-0,734303
16,350000	0,122665	-0,713269
16,360000	0,106890	-0,692234
16,370000	0,096374	-0,671200
16,380000	0,085858	-0,644907
16,390000	0,075342	-0,623873
16,400000	0,064825	-0,602839
16,410000	0,054309	-0,581805
16,420000	0,043793	-0,560770
16,430000	0,033276	-0,534477
16,440000	0,022760	-0,508185
16,450000	0,017502	-0,487150
16,460000	0,001727	-0,460858
16,470000	-0,008789	-0,434565
16,480000	-0,019305	-0,408272
16,490000	-0,024564	-0,381979
16,500000	-0,035080	-0,355686
16,510000	-0,040338	-0,329394
16,520000	-0,050854	-0,303101
16,530000	-0,061371	-0,271549
16,540000	-0,066629	-0,245257
16,550000	-0,077145	-0,218964
16,560000	-0,082403	-0,192671
16,570000	-0,087661	-0,166378
16,580000	-0,092920	-0,134827
16,590000	-0,098178	-0,113792
16,600000	-0,103436	-0,082241
16,610000	-0,108694	-0,055948
16,620000	-0,113952	-0,024397
16,630000	-0,119210	0,001896
16,640000	-0,119210	0,028189
16,650000	-0,124469	0,054482
16,660000	-0,129727	0,075516
16,670000	-0,134985	0,101809
16,680000	-0,134985	0,122843
16,690000	-0,134985	0,143877
16,700000	-0,134985	0,170170
16,710000	-0,134985	0,185946
16,720000	-0,140243	0,212238
16,730000	-0,134985	0,233273
16,740000	-0,134985	0,254307
16,750000	-0,134985	0,275341
16,760000	-0,134985	0,285858
16,770000	-0,129727	0,306893
16,780000	-0,129727	0,322668
16,790000	-0,124469	0,338444
16,800000	-0,124469	0,348961
16,810000	-0,119210	0,364737
16,820000	-0,113952	0,375254
16,830000	-0,113952	0,385771
16,840000	-0,103436	0,401547
16,850000	-0,098178	0,412064
16,860000	-0,087661	0,417322
16,870000	-0,082403	0,433098
16,880000	-0,077145	0,438357
16,890000	-0,071887	0,443615
16,900000	-0,061371	0,454132
16,910000	-0,056113	0,454132
16,920000	-0,045596	0,459391
16,930000	-0,040338	0,464649
16,940000	-0,029822	0,464649
16,950000	-0,019305	0,464649
16,960000	-0,014047	0,464649
16,970000	-0,003531	0,469908
16,980000	0,006985	0,464649
16,990000	0,022760	0,464649
17,000000	0,028018	0,459391
17,010000	0,043793	0,454132
17,020000	0,054309	0,448874
17,030000	0,064825	0,438357
17,040000	0,080600	0,433098
17,050000	0,091116	0,422581
17,060000	0,101632	0,417322
17,070000	0,117407	0,406805
17,080000	0,127923	0,396288
17,090000	0,143698	0,380512
17,100000	0,154214	0,369995
17,110000	0,169988	0,359478
17,120000	0,180505	0,348961
17,130000	0,191021	0,333185
17,140000	0,206796	0,317410
17,150000	0,217312	0,301634
17,160000	0,227828	0,285858
17,170000	0,243603	0,264824
17,180000	0,259377	0,243790
17,190000	0,269894	0,222756
17,200000	0,280410	0,206980
17,210000	0,290926	0,185946
17,220000	0,301442	0,164911
17,230000	0,317217	0,143877
17,240000	0,327733	0,122843
17,250000	0,338250	0,101809
17,260000	0,348766	0,080774
17,270000	0,364540	0,059740
17,280000	0,375057	0,033447
17,290000	0,385573	0,007154
17,300000	0,401348	-0,019138
17,310000	0,411864	-0,040173
17,320000	0,422380	-0,066465
17,330000	0,432897	-0,092758
17,340000	0,443413	-0,113792
17,350000	0,453929	-0,140085
17,360000	0,459187	-0,171637
17,370000	0,469704	-0,192671
17,380000	0,480220	-0,218964
17,390000	0,490736	-0,245257
17,400000	0,495994	-0,271549
17,410000	0,506511	-0,297842
17,420000	0,511769	-0,324135
17,430000	0,517027	-0,345169
17,440000	0,527543	-0,376721
17,450000	0,532802	-0,403013
17,460000	0,538060	-0,434565
17,470000	0,543318	-0,455599
