t (s)	U1(V)	U2(V)
5,570000	-0,329537	-0,544995
5,580000	-0,340053	-0,550253
5,590000	-0,355828	-0,566029
5,600000	-0,371602	-0,581805
5,610000	-0,387377	-0,597580
5,620000	-0,403151	-0,608097
5,630000	-0,413668	-0,618614
5,640000	-0,424184	-0,629132
5,650000	-0,439958	-0,639649
5,660000	-0,450475	-0,650166
5,670000	-0,460991	-0,660683
5,680000	-0,476765	-0,665942
5,690000	-0,482024	-0,676459
5,700000	-0,492540	-0,681717
5,710000	-0,497798	-0,686976
5,720000	-0,508314	-0,692234
5,730000	-0,508314	-0,702751
5,740000	-0,518831	-0,708010
5,750000	-0,524089	-0,708010
5,760000	-0,524089	-0,713269
5,770000	-0,529347	-0,713269
5,780000	-0,529347	-0,713269
5,790000	-0,534605	-0,718527
5,800000	-0,534605	-0,713269
5,810000	-0,534605	-0,713269
5,820000	-0,539863	-0,718527
5,830000	-0,534605	-0,713269
5,840000	-0,534605	-0,708010
5,850000	-0,529347	-0,708010
5,860000	-0,529347	-0,702751
5,870000	-0,524089	-0,697493
5,880000	-0,518831	-0,697493
5,890000	-0,513573	-0,692234
5,900000	-0,503056	-0,686976
5,910000	-0,497798	-0,681717
5,920000	-0,492540	-0,671200
5,930000	-0,482024	-0,671200
5,940000	-0,471507	-0,655424
5,950000	-0,466249	-0,650166
5,960000	-0,450475	-0,639649
5,970000	-0,439958	-0,629132
5,980000	-0,429442	-0,613356
5,990000	-0,413668	-0,602839
6,000000	-0,403151	-0,592322
6,010000	-0,387377	-0,581805
6,020000	-0,371602	-0,571287
6,030000	-0,355828	-0,555512
6,040000	-0,340053	-0,539736
6,050000	-0,324279	-0,529219
6,060000	-0,308504	-0,513443
6,070000	-0,292730	-0,497668
6,080000	-0,271697	-0,481892
6,090000	-0,255923	-0,471375
6,100000	-0,234890	-0,450340
6,110000	-0,213857	-0,434565
6,120000	-0,192825	-0,418789
6,130000	-0,171792	-0,403013
6,140000	-0,150759	-0,381979
6,150000	-0,134985	-0,371462
6,160000	-0,108694	-0,350428
6,170000	-0,092920	-0,329394
6,180000	-0,066629	-0,308359
6,190000	-0,050854	-0,297842
6,200000	-0,019305	-0,271549
6,210000	0,001727	-0,255774
6,220000	0,022760	-0,234739
6,230000	0,049051	-0,218964
6,240000	0,070083	-0,197929
6,250000	0,091116	-0,176895
6,260000	0,112149	-0,155861
6,270000	0,138439	-0,140085
6,280000	0,159472	-0,119051
6,290000	0,185763	-0,103275
6,300000	0,206796	-0,082241
6,310000	0,227828	-0,066465
6,320000	0,248861	-0,050690
6,330000	0,275152	-0,029655
6,340000	0,296184	-0,008621
6,350000	0,322475	0,007154
6,360000	0,343508	0,022930
6,370000	0,369799	0,038706
6,380000	0,385573	0,059740
6,390000	0,411864	0,075516
6,400000	0,432897	0,091291
6,410000	0,453929	0,107067
6,420000	0,469704	0,122843
6,430000	0,490736	0,138619
6,440000	0,511769	0,159653
6,450000	0,532802	0,175428
6,460000	0,548576	0,191204
6,470000	0,564351	0,206980
6,480000	0,580125	0,217497
6,490000	0,595900	0,233273
6,500000	0,611674	0,249048
6,510000	0,627448	0,264824
6,520000	0,643223	0,270083
6,530000	0,658997	0,285858
6,540000	0,669514	0,301634
6,550000	0,680030	0,306893
6,560000	0,695805	0,317410
6,570000	0,706321	0,327927
6,580000	0,716837	0,333185
6,590000	0,727354	0,343702
6,600000	0,737870	0,348961
6,610000	0,743128	0,354220
6,620000	0,753644	0,364737
6,630000	0,758903	0,369995
6,640000	0,764161	0,375254
6,650000	0,769419	0,380512
6,660000	0,774677	0,385771
6,670000	0,774677	0,391030
6,680000	0,779935	0,391030
6,690000	0,779935	0,396288
6,700000	0,785193	0,391030
6,710000	0,785193	0,396288
6,720000	0,785193	0,396288
6,730000	0,790451	0,396288
6,740000	0,785193	0,391030
6,750000	0,785193	0,391030
6,760000	0,779935	0,385771
6,770000	0,769419	0,380512
6,780000	0,769419	0,380512
6,790000	0,764161	0,369995
6,800000	0,758903	0,364737
6,810000	0,753644	0,359478
6,820000	0,748386	0,354220
6,830000	0,737870	0,343702
6,840000	0,732612	0,333185
6,850000	0,716837	0,327927
6,860000	0,711579	0,317410
6,870000	0,695805	0,306893
6,880000	0,690546	0,296375
6,890000	0,680030	0,285858
6,900000	0,664256	0,280600
6,910000	0,643223	0,264824
6,920000	0,632707	0,254307
6,930000	0,611674	0,243790
6,940000	0,601158	0,228014
6,950000	0,585383	0,217497
6,960000	0,569609	0,201721
6,970000	0,548576	0,185946
6,980000	0,532802	0,170170
6,990000	0,511769	0,154394
7,000000	0,490736	0,133360
7,010000	0,469704	0,117584
7,020000	0,453929	0,101809
7,030000	0,432897	0,086033
7,040000	0,411864	0,064999
7,050000	0,385573	0,043964
7,060000	0,375057	0,028189
7,070000	0,354024	0,012413
7,080000	0,332991	-0,008621
7,090000	0,311959	-0,024397
7,100000	0,290926	-0,045431
7,110000	0,259377	-0,061207
7,120000	0,238345	-0,082241
7,130000	0,222570	-0,098017
7,140000	0,196279	-0,119051
7,150000	0,164730	-0,140085
7,160000	0,148956	-0,155861
7,170000	0,117407	-0,176895
7,180000	0,101632	-0,197929
7,190000	0,080600	-0,213705
7,200000	0,059567	-0,234739
7,210000	0,038534	-0,255774
7,220000	0,012244	-0,276808
7,230000	-0,014047	-0,297842
7,240000	-0,035080	-0,313618
7,250000	-0,056113	-0,329394
7,260000	-0,077145	-0,345169
7,270000	-0,103436	-0,366203
7,280000	-0,119210	-0,381979
7,290000	-0,134985	-0,403013
7,300000	-0,161276	-0,418789
7,310000	-0,182308	-0,434565
7,320000	-0,203341	-0,450340
7,330000	-0,219116	-0,466116
7,340000	-0,240148	-0,481892
7,350000	-0,255923	-0,492409
7,360000	-0,276955	-0,513443
7,370000	-0,292730	-0,529219
7,380000	-0,313762	-0,539736
7,390000	-0,329537	-0,555512
7,400000	-0,340053	-0,566029
7,410000	-0,355828	-0,576546
7,420000	-0,376860	-0,587063
7,430000	-0,392635	-0,597580
7,440000	-0,408409	-0,608097
7,450000	-0,413668	-0,618614
7,460000	-0,434700	-0,629132
7,470000	-0,445216	-0,639649
7,480000	-0,455733	-0,650166
7,490000	-0,471507	-0,660683
7,500000	-0,476765	-0,665942
7,510000	-0,487282	-0,676459
7,520000	-0,497798	-0,686976
7,530000	-0,503056	-0,692234
7,540000	-0,508314	-0,697493
7,550000	-0,513573	-0,708010
7,560000	-0,518831	-0,708010
7,570000	-0,524089	-0,713269
7,580000	-0,529347	-0,713269
7,590000	-0,534605	-0,718527
7,600000	-0,534605	-0,723786
7,610000	-0,529347	-0,723786
7,620000	-0,534605	-0,729044
7,630000	-0,539863	-0,729044
7,640000	-0,534605	-0,729044
7,650000	-0,539863	-0,723786
7,660000	-0,534605	-0,723786
7,670000	-0,534605	-0,718527
7,680000	-0,524089	-0,718527
7,690000	-0,513573	-0,713269
7,700000	-0,513573	-0,708010
7,710000	-0,508314	-0,702751
7,720000	-0,503056	-0,697493
7,730000	-0,492540	-0,692234
7,740000	-0,482024	-0,686976
7,750000	-0,476765	-0,676459
7,760000	-0,466249	-0,671200
7,770000	-0,455733	-0,660683
7,780000	-0,445216	-0,650166
7,790000	-0,434700	-0,639649
7,800000	-0,418926	-0,623873
7,810000	-0,397893	-0,613356
7,820000	-0,392635	-0,597580
7,830000	-0,376860	-0,587063
7,840000	-0,361086	-0,576546
7,850000	-0,350570	-0,560770
7,860000	-0,329537	-0,550253
7,870000	-0,313762	-0,534477
7,880000	-0,297988	-0,523960
7,890000	-0,276955	-0,508185
7,900000	-0,261181	-0,492409
7,910000	-0,234890	-0,481892
7,920000	-0,219116	-0,460858
7,930000	-0,203341	-0,445082
7,940000	-0,182308	-0,429306
7,950000	-0,161276	-0,413531
7,960000	-0,145501	-0,397755
7,970000	-0,119210	-0,376721
7,980000	-0,098178	-0,360945
7,990000	-0,082403	-0,345169
8,000000	-0,056113	-0,324135
8,010000	-0,040338	-0,308359
8,020000	-0,014047	-0,282066
8,030000	0,012244	-0,266291
8,040000	0,033276	-0,250515
8,050000	0,054309	-0,234739
8,060000	0,080600	-0,213705
8,070000	0,101632	-0,192671
8,080000	0,127923	-0,171637
8,090000	0,148956	-0,155861
8,100000	0,175247	-0,134827
8,110000	0,196279	-0,119051
8,120000	0,217312	-0,098017
8,130000	0,243603	-0,076983
8,140000	0,264635	-0,061207
8,150000	0,285668	-0,040173
8,160000	0,306701	-0,019138
8,170000	0,322475	0,001896
8,180000	0,348766	0,022930
8,190000	0,364540	0,038706
8,200000	0,390831	0,059740
8,210000	0,411864	0,075516
8,220000	0,432897	0,096550
8,230000	0,453929	0,112326
8,240000	0,474962	0,128101
8,250000	0,490736	0,143877
8,260000	0,506511	0,159653
8,270000	0,527543	0,175428
8,280000	0,548576	0,191204
8,290000	0,564351	0,206980
8,300000	0,580125	0,222756
8,310000	0,606416	0,233273
8,320000	0,616932	0,243790
8,330000	0,632707	0,259565
8,340000	0,643223	0,270083
8,350000	0,658997	0,280600
8,360000	0,674772	0,291117
8,370000	0,685288	0,296375
8,380000	0,695805	0,312151
8,390000	0,706321	0,317410
8,400000	0,716837	0,327927
8,410000	0,727354	0,338444
8,420000	0,737870	0,343702
8,430000	0,748386	0,354220
8,440000	0,753644	0,359478
8,450000	0,758903	0,369995
8,460000	0,769419	0,375254
8,470000	0,769419	0,385771
8,480000	0,774677	0,385771
8,490000	0,779935	0,391030
8,500000	0,779935	0,391030
8,510000	0,779935	0,396288
8,520000	0,785193	0,396288
8,530000	0,785193	0,396288
8,540000	0,785193	0,396288
8,550000	0,779935	0,401547
8,560000	0,779935	0,396288
8,570000	0,779935	0,391030
8,580000	0,774677	0,396288
8,590000	0,769419	0,391030
8,600000	0,764161	0,385771
8,610000	0,758903	0,380512
8,620000	0,753644	0,375254
8,630000	0,748386	0,369995
8,640000	0,737870	0,364737
8,650000	0,732612	0,359478
8,660000	0,716837	0,348961
8,670000	0,706321	0,343702
8,680000	0,695805	0,333185
