t (s)	U1(V)	U2(V)
0,760000	-0,182308	-0,760596
0,770000	-0,208599	-0,781630
0,780000	-0,234890	-0,802664
0,790000	-0,261181	-0,823698
0,800000	-0,282213	-0,849991
0,810000	-0,303246	-0,871025
0,820000	-0,329537	-0,897318
0,830000	-0,355828	-0,918353
0,840000	-0,376860	-0,944645
0,850000	-0,397893	-0,960421
0,860000	-0,418926	-0,981455
0,870000	-0,434700	-0,997231
0,880000	-0,455733	-1,018265
0,890000	-0,471507	-1,034041
0,900000	-0,492540	-1,049817
0,910000	-0,508314	-1,060334
0,920000	-0,524089	-1,076109
0,930000	-0,534605	-1,081368
0,940000	-0,550380	-1,097144
0,950000	-0,560896	-1,107661
0,960000	-0,576671	-1,118178
0,970000	-0,587187	-1,123436
0,980000	-0,597703	-1,133954
0,990000	-0,602961	-1,144471
1,000000	-0,618736	-1,149729
1,010000	-0,618736	-1,160246
1,020000	-0,629252	-1,165505
1,030000	-0,634510	-1,165505
1,040000	-0,634510	-1,165505
1,050000	-0,634510	-1,170764
1,060000	-0,645027	-1,170764
1,070000	-0,639768	-1,176022
1,080000	-0,639768	-1,176022
1,090000	-0,639768	-1,170764
1,100000	-0,639768	-1,170764
1,110000	-0,634510	-1,165505
1,120000	-0,629252	-1,165505
1,130000	-0,629252	-1,154988
1,140000	-0,618736	-1,149729
1,150000	-0,613478	-1,144471
1,160000	-0,602961	-1,139212
1,170000	-0,597703	-1,123436
1,180000	-0,581929	-1,112919
1,190000	-0,571412	-1,102402
1,200000	-0,560896	-1,091885
1,210000	-0,545122	-1,076109
1,220000	-0,534605	-1,060334
1,230000	-0,518831	-1,044558
1,240000	-0,503056	-1,028782
1,250000	-0,487282	-1,007748
1,260000	-0,466249	-0,991972
1,270000	-0,450475	-0,970938
1,280000	-0,434700	-0,955162
1,290000	-0,413668	-0,928870
1,300000	-0,387377	-0,907835
1,310000	-0,366344	-0,886801
1,320000	-0,345311	-0,865767
1,330000	-0,324279	-0,844733
1,340000	-0,303246	-0,823698
1,350000	-0,282213	-0,797406
1,360000	-0,250664	-0,776371
1,370000	-0,229632	-0,750079
1,380000	-0,203341	-0,723786
1,390000	-0,177050	-0,697493
1,400000	-0,150759	-0,671200
1,410000	-0,119210	-0,644907
1,420000	-0,092920	-0,623873
1,430000	-0,061371	-0,592322
1,440000	-0,029822	-0,566029
1,450000	-0,003531	-0,539736
1,460000	0,028018	-0,508185
1,470000	0,059567	-0,481892
1,480000	0,085858	-0,450340
1,490000	0,117407	-0,424048
1,500000	0,148956	-0,397755
1,510000	0,180505	-0,360945
1,520000	0,206796	-0,334652
1,530000	0,238345	-0,303101
1,540000	0,269894	-0,276808
1,550000	0,301442	-0,245257
1,560000	0,327733	-0,218964
1,570000	0,359282	-0,187412
1,580000	0,390831	-0,161120
1,590000	0,422380	-0,129568
1,600000	0,453929	-0,103275
1,610000	0,480220	-0,071724
1,620000	0,511769	-0,045431
1,630000	0,543318	-0,019138
1,640000	0,569609	0,007154
1,650000	0,595900	0,038706
1,660000	0,627448	0,064999
1,670000	0,653739	0,086033
1,680000	0,680030	0,112326
1,690000	0,706321	0,138619
1,700000	0,732612	0,164911
1,710000	0,753644	0,191204
1,720000	0,779935	0,217497
1,730000	0,800968	0,238531
1,740000	0,827259	0,259565
1,750000	0,848291	0,280600
1,760000	0,869324	0,301634
1,770000	0,890357	0,322668
1,780000	0,916647	0,343702
1,790000	0,932422	0,359478
1,800000	0,948196	0,375254
1,810000	0,969229	0,391030
1,820000	0,985003	0,412064
1,830000	1,000778	0,427839
1,840000	1,016552	0,438357
1,850000	1,027069	0,448874
1,860000	1,042843	0,464649
1,870000	1,053360	0,469908
1,880000	1,063876	0,480425
1,890000	1,074392	0,490942
1,900000	1,084909	0,496201
1,910000	1,095425	0,506718
1,920000	1,100683	0,511976
1,930000	1,111199	0,517235
1,940000	1,111199	0,517235
1,950000	1,116458	0,522494
1,960000	1,121716	0,522494
1,970000	1,121716	0,522494
1,980000	1,121716	0,522494
1,990000	1,121716	0,522494
2,000000	1,121716	0,522494
2,010000	1,121716	0,522494
2,020000	1,116458	0,517235
2,030000	1,111199	0,511976
2,040000	1,111199	0,501459
2,050000	1,105941	0,496201
2,060000	1,095425	0,485684
2,070000	1,084909	0,475167
2,080000	1,074392	0,469908
2,090000	1,063876	0,459391
2,100000	1,053360	0,443615
2,110000	1,037585	0,427839
2,120000	1,021811	0,417322
2,130000	1,006036	0,401547
2,140000	0,995520	0,385771
2,150000	0,974487	0,369995
2,160000	0,958713	0,354220
2,170000	0,942938	0,333185
2,180000	0,916647	0,317410
2,190000	0,906131	0,296375
2,200000	0,885098	0,275341
2,210000	0,864066	0,259565
2,220000	0,843033	0,233273
2,230000	0,822000	0,212238
2,240000	0,795710	0,185946
2,250000	0,774677	0,159653
2,260000	0,753644	0,138619
2,270000	0,722095	0,112326
2,280000	0,701063	0,086033
2,290000	0,674772	0,059740
2,300000	0,643223	0,033447
2,310000	0,616932	0,007154
2,320000	0,585383	-0,024397
2,330000	0,559092	-0,050690
2,340000	0,527543	-0,082241
2,350000	0,501253	-0,108534
2,360000	0,469704	-0,145344
2,370000	0,438155	-0,166378
2,380000	0,406606	-0,197929
2,390000	0,380315	-0,229481
2,400000	0,348766	-0,255774
2,410000	0,322475	-0,282066
2,420000	0,285668	-0,313618
2,430000	0,259377	-0,339911
2,440000	0,227828	-0,366203
2,450000	0,196279	-0,392496
2,460000	0,164730	-0,418789
2,470000	0,133181	-0,445082
2,480000	0,106890	-0,471375
2,490000	0,075342	-0,502926
2,500000	0,043793	-0,529219
2,510000	0,017502	-0,560770
2,520000	-0,014047	-0,587063
2,530000	-0,045596	-0,608097
2,540000	-0,071887	-0,639649
2,550000	-0,098178	-0,665942
2,560000	-0,124469	-0,692234
2,570000	-0,150759	-0,718527
2,580000	-0,182308	-0,744820
2,590000	-0,203341	-0,771113
2,600000	-0,229632	-0,797406
2,610000	-0,255923	-0,818440
2,620000	-0,282213	-0,839474
2,630000	-0,303246	-0,865767
2,640000	-0,324279	-0,881543
2,650000	-0,350570	-0,902577
2,660000	-0,371602	-0,923611
2,670000	-0,392635	-0,944645
2,680000	-0,413668	-0,965680
2,690000	-0,434700	-0,981455
2,700000	-0,450475	-1,002490
2,710000	-0,471507	-1,018265
2,720000	-0,492540	-1,034041
2,730000	-0,508314	-1,049817
2,740000	-0,524089	-1,070851
2,750000	-0,539863	-1,081368
2,760000	-0,550380	-1,091885
2,770000	-0,560896	-1,102402
2,780000	-0,576671	-1,112919
2,790000	-0,587187	-1,123436
2,800000	-0,597703	-1,128695
2,810000	-0,602961	-1,133954
2,820000	-0,613478	-1,139212
2,830000	-0,618736	-1,149729
2,840000	-0,629252	-1,149729
2,850000	-0,629252	-1,154988
2,860000	-0,634510	-1,160246
2,870000	-0,634510	-1,160246
2,880000	-0,639768	-1,160246
2,890000	-0,639768	-1,165505
2,900000	-0,639768	-1,165505
2,910000	-0,639768	-1,160246
2,920000	-0,639768	-1,160246
2,930000	-0,639768	-1,154988
2,940000	-0,634510	-1,149729
2,950000	-0,629252	-1,149729
2,960000	-0,618736	-1,139212
2,970000	-0,608219	-1,128695
2,980000	-0,608219	-1,123436
2,990000	-0,592445	-1,118178
3,000000	-0,587187	-1,107661
3,010000	-0,571412	-1,097144
3,020000	-0,560896	-1,086627
3,030000	-0,545122	-1,076109
3,040000	-0,534605	-1,065592
3,050000	-0,518831	-1,049817
3,060000	-0,503056	-1,034041
3,070000	-0,487282	-1,018265
3,080000	-0,466249	-1,002490
3,090000	-0,450475	-0,986714
3,100000	-0,429442	-0,965680
3,110000	-0,408409	-0,944645
3,120000	-0,387377	-0,928870
3,130000	-0,366344	-0,902577
3,140000	-0,340053	-0,886801
3,150000	-0,313762	-0,860508
3,160000	-0,297988	-0,839474
3,170000	-0,271697	-0,813181
3,180000	-0,245406	-0,792147
3,190000	-0,224374	-0,760596
3,200000	-0,198083	-0,739561
3,210000	-0,166534	-0,713269
3,220000	-0,140243	-0,686976
3,230000	-0,113952	-0,655424
3,240000	-0,082403	-0,634390
3,250000	-0,050854	-0,602839
3,260000	-0,024564	-0,581805
3,270000	0,001727	-0,550253
3,280000	0,033276	-0,523960
3,290000	0,064825	-0,497668
3,300000	0,096374	-0,471375
3,310000	0,122665	-0,439823
3,320000	0,154214	-0,408272
3,330000	0,180505	-0,381979
3,340000	0,217312	-0,350428
3,350000	0,243603	-0,324135
3,360000	0,275152	-0,297842
3,370000	0,306701	-0,266291
3,380000	0,332991	-0,234739
3,390000	0,364540	-0,203188
3,400000	0,396089	-0,176895
3,410000	0,427638	-0,150602
3,420000	0,453929	-0,119051
3,430000	0,485478	-0,092758
3,440000	0,511769	-0,066465
3,450000	0,543318	-0,040173
3,460000	0,569609	-0,013880
3,470000	0,595900	0,012413
3,480000	0,627448	0,043964
3,490000	0,653739	0,070257
3,500000	0,680030	0,096550
3,510000	0,706321	0,117584
3,520000	0,737870	0,143877
3,530000	0,758903	0,164911
3,540000	0,785193	0,185946
3,550000	0,811484	0,212238
3,560000	0,832517	0,233273
3,570000	0,858808	0,254307
3,580000	0,879840	0,275341
3,590000	0,895615	0,301634
3,600000	0,916647	0,322668
3,610000	0,937680	0,338444
3,620000	0,958713	0,354220
3,630000	0,974487	0,369995
3,640000	0,990262	0,385771
3,650000	1,006036	0,401547
3,660000	1,021811	0,417322
3,670000	1,037585	0,427839
3,680000	1,042843	0,443615
3,690000	1,058618	0,454132
3,700000	1,069134	0,464649
3,710000	1,079650	0,480425
3,720000	1,084909	0,485684
3,730000	1,095425	0,496201
3,740000	1,100683	0,501459
3,750000	1,105941	0,506718
3,760000	1,111199	0,506718
3,770000	1,111199	0,517235
3,780000	1,116458	0,517235
3,790000	1,121716	0,517235
3,800000	1,121716	0,517235
3,810000	1,121716	0,517235
3,820000	1,116458	0,511976
3,830000	1,121716	0,511976
3,840000	1,116458	0,506718
3,850000	1,111199	0,501459
3,860000	1,105941	0,496201
3,870000	1,100683	0,490942
3,880000	1,090167	0,485684
3,890000	1,079650	0,475167
3,900000	1,069134	0,464649
3,910000	1,058618	0,454132
3,920000	1,048101	0,448874
3,930000	1,032327	0,433098
3,940000	1,016552	0,422581
3,950000	1,000778	0,406805
3,960000	0,985003	0,396288
3,970000	0,969229	0,380512
3,980000	0,953455	0,364737
3,990000	0,937680	0,348961
4,000000	0,916647	0,327927
4,010000	0,895615	0,312151
4,020000	0,879840	0,291117
4,030000	0,853549	0,275341
4,040000	0,832517	0,249048
4,050000	0,806226	0,228014
4,060000	0,785193	0,201721
4,070000	0,758903	0,180687
4,080000	0,737870	0,159653
4,090000	0,711579	0,133360
4,100000	0,680030	0,112326
4,110000	0,653739	0,086033
4,120000	0,627448	0,059740
4,130000	0,601158	0,033447
4,140000	0,569609	0,007154
4,150000	0,543318	-0,024397
4,160000	0,517027	-0,045431
4,170000	0,485478	-0,076983
4,180000	0,459187	-0,103275
4,190000	0,427638	-0,129568
4,200000	0,401348	-0,161120
4,210000	0,369799	-0,187412
4,220000	0,343508	-0,218964
4,230000	0,311959	-0,245257
4,240000	0,280410	-0,271549
4,250000	0,254119	-0,303101
4,260000	0,222570	-0,334652
4,270000	0,191021	-0,360945
4,280000	0,159472	-0,392496
4,290000	0,127923	-0,424048
4,300000	0,096374	-0,455599
4,310000	0,064825	-0,481892
4,320000	0,038534	-0,513443
4,330000	0,006985	-0,539736
4,340000	-0,024564	-0,571287
4,350000	-0,050854	-0,592322
4,360000	-0,082403	-0,623873
4,370000	-0,108694	-0,650166
4,380000	-0,134985	-0,676459
4,390000	-0,166534	-0,702751
4,400000	-0,192825	-0,729044
4,410000	-0,213857	-0,755337
4,420000	-0,240148	-0,781630
4,430000	-0,266439	-0,807923
4,440000	-0,287472	-0,828957
4,450000	-0,313762	-0,849991
4,460000	-0,340053	-0,871025
4,470000	-0,361086	-0,897318
4,480000	-0,382119	-0,913094
4,490000	-0,403151	-0,934128
4,500000	-0,424184	-0,955162
4,510000	-0,445216	-0,976197
4,520000	-0,466249	-0,991972
4,530000	-0,476765	-1,007748
4,540000	-0,497798	-1,023524
4,550000	-0,513573	-1,039299
4,560000	-0,524089	-1,055075
4,570000	-0,539863	-1,070851
4,580000	-0,555638	-1,081368
4,590000	-0,566154	-1,097144
4,600000	-0,576671	-1,107661
4,610000	-0,587187	-1,118178
4,620000	-0,597703	-1,128695
4,630000	-0,602961	-1,139212
4,640000	-0,613478	-1,149729
4,650000	-0,618736	-1,154988
4,660000	-0,623994	-1,160246
4,670000	-0,623994	-1,165505
4,680000	-0,629252	-1,170764
4,690000	-0,629252	-1,170764
4,700000	-0,629252	-1,176022
4,710000	-0,634510	-1,176022
4,720000	-0,629252	-1,176022
4,730000	-0,629252	-1,170764
4,740000	-0,629252	-1,165505
4,750000	-0,623994	-1,165505
4,760000	-0,618736	-1,160246
4,770000	-0,618736	-1,160246
4,780000	-0,613478	-1,154988
4,790000	-0,602961	-1,144471
4,800000	-0,597703	-1,139212
4,810000	-0,587187	-1,128695
4,820000	-0,576671	-1,118178
4,830000	-0,560896	-1,107661
4,840000	-0,550380	-1,097144
4,850000	-0,539863	-1,081368
4,860000	-0,524089	-1,070851
4,870000	-0,508314	-1,055075
4,880000	-0,492540	-1,039299
4,890000	-0,471507	-1,023524
4,900000	-0,455733	-1,007748
4,910000	-0,439958	-0,991972
4,920000	-0,418926	-0,976197
4,930000	-0,397893	-0,960421
4,940000	-0,376860	-0,939387
4,950000	-0,355828	-0,918353
4,960000	-0,334795	-0,897318
4,970000	-0,313762	-0,876284
4,980000	-0,287472	-0,855250
4,990000	-0,261181	-0,834216
5,000000	-0,234890	-0,807923
5,010000	-0,208599	-0,786888
5,020000	-0,182308	-0,760596
5,030000	-0,156018	-0,734303
5,040000	-0,124469	-0,708010
5,050000	-0,098178	-0,686976
5,060000	-0,071887	-0,660683
5,070000	-0,040338	-0,629132
5,080000	-0,019305	-0,602839
5,090000	0,017502	-0,576546
5,100000	0,043793	-0,550253
5,110000	0,075342	-0,523960
5,120000	0,101632	-0,492409
5,130000	0,133181	-0,460858
5,140000	0,159472	-0,434565
5,150000	0,191021	-0,403013
5,160000	0,222570	-0,376721
5,170000	0,254119	-0,345169
5,180000	0,280410	-0,318876
5,190000	0,317217	-0,292584
5,200000	0,348766	-0,261032
5,210000	0,375057	-0,234739
5,220000	0,406606	-0,208447
5,230000	0,438155	-0,176895
5,240000	0,464445	-0,150602
5,250000	0,495994	-0,119051
5,260000	0,522285	-0,092758
5,270000	0,548576	-0,066465
5,280000	0,580125	-0,034914
5,290000	0,611674	-0,008621
5,300000	0,637965	0,022930
5,310000	0,664256	0,049223
5,320000	0,690546	0,075516
5,330000	0,716837	0,101809
5,340000	0,737870	0,122843
5,350000	0,764161	0,149136
5,360000	0,790451	0,175428
5,370000	0,816742	0,201721
5,380000	0,832517	0,222756
5,390000	0,858808	0,243790
5,400000	0,879840	0,264824
5,410000	0,895615	0,280600
5,420000	0,916647	0,301634
5,430000	0,932422	0,322668
5,440000	0,953455	0,338444
5,450000	0,974487	0,354220
5,460000	0,985003	0,369995
5,470000	1,000778	0,385771
5,480000	1,021811	0,401547
5,490000	1,032327	0,412064
5,500000	1,042843	0,427839
5,510000	1,058618	0,438357
5,520000	1,063876	0,448874
5,530000	1,074392	0,459391
5,540000	1,084909	0,464649
5,550000	1,095425	0,475167
5,560000	1,100683	0,480425
5,570000	1,100683	0,490942
5,580000	1,111199	0,496201
5,590000	1,116458	0,501459
5,600000	1,116458	0,506718
5,610000	1,116458	0,506718
5,620000	1,116458	0,506718
5,630000	1,116458	0,506718
5,640000	1,116458	0,506718
5,650000	1,111199	0,506718
5,660000	1,105941	0,506718
5,670000	1,105941	0,501459
5,680000	1,100683	0,496201
5,690000	1,090167	0,490942
5,700000	1,084909	0,485684
5,710000	1,074392	0,475167
5,720000	1,063876	0,464649
5,730000	1,053360	0,454132
5,740000	1,042843	0,443615
5,750000	1,027069	0,427839
5,760000	1,011294	0,417322
5,770000	0,995520	0,401547
5,780000	0,979745	0,391030
5,790000	0,963971	0,375254
5,800000	0,948196	0,359478
5,810000	0,932422	0,343702
5,820000	0,911389	0,322668
5,830000	0,890357	0,306893
5,840000	0,869324	0,285858
5,850000	0,848291	0,270083
5,860000	0,827259	0,243790
5,870000	0,806226	0,228014
5,880000	0,779935	0,201721
5,890000	0,753644	0,180687
5,900000	0,732612	0,154394
5,910000	0,711579	0,128101
5,920000	0,680030	0,107067
5,930000	0,658997	0,086033
5,940000	0,632707	0,054482
5,950000	0,601158	0,028189
5,960000	0,574867	0,001896
5,970000	0,548576	-0,024397
5,980000	0,517027	-0,055948
5,990000	0,490736	-0,082241
6,000000	0,459187	-0,113792
6,010000	0,427638	-0,140085
6,020000	0,401348	-0,166378
6,030000	0,369799	-0,197929
6,040000	0,343508	-0,229481
6,050000	0,311959	-0,255774
6,060000	0,275152	-0,282066
6,070000	0,248861	-0,313618
6,080000	0,217312	-0,345169
6,090000	0,185763	-0,376721
6,100000	0,159472	-0,408272
6,110000	0,127923	-0,434565
6,120000	0,096374	-0,466116
6,130000	0,070083	-0,492409
6,140000	0,038534	-0,523960
6,150000	0,006985	-0,555512
6,160000	-0,019305	-0,581805
6,170000	-0,050854	-0,613356
6,180000	-0,077145	-0,639649
6,190000	-0,108694	-0,665942
6,200000	-0,129727	-0,692234
6,210000	-0,156018	-0,718527
6,220000	-0,187567	-0,739561
6,230000	-0,213857	-0,765854
6,240000	-0,234890	-0,792147
6,250000	-0,261181	-0,813181
6,260000	-0,287472	-0,834216
6,270000	-0,308504	-0,860508
6,280000	-0,329537	-0,881543
6,290000	-0,350570	-0,902577
6,300000	-0,371602	-0,923611
6,310000	-0,392635	-0,944645
6,320000	-0,413668	-0,965680
6,330000	-0,434700	-0,981455
6,340000	-0,450475	-0,997231
6,350000	-0,471507	-1,013007
6,360000	-0,482024	-1,034041
6,370000	-0,503056	-1,049817
6,380000	-0,518831	-1,065592
6,390000	-0,529347	-1,076109
6,400000	-0,545122	-1,097144
6,410000	-0,555638	-1,102402
6,420000	-0,566154	-1,118178
6,430000	-0,576671	-1,128695
6,440000	-0,587187	-1,139212
6,450000	-0,592445	-1,149729
6,460000	-0,602961	-1,154988
6,470000	-0,608219	-1,160246
6,480000	-0,613478	-1,165505
6,490000	-0,618736	-1,165505
6,500000	-0,623994	-1,176022
6,510000	-0,623994	-1,176022
6,520000	-0,629252	-1,176022
6,530000	-0,623994	-1,176022
6,540000	-0,623994	-1,176022
6,550000	-0,623994	-1,176022
6,560000	-0,618736	-1,176022
6,570000	-0,618736	-1,170764
6,580000	-0,613478	-1,170764
6,590000	-0,608219	-1,165505
6,600000	-0,602961	-1,160246
6,610000	-0,592445	-1,154988
6,620000	-0,581929	-1,149729
6,630000	-0,571412	-1,139212
6,640000	-0,560896	-1,128695
6,650000	-0,550380	-1,118178
6,660000	-0,539863	-1,107661
6,670000	-0,524089	-1,097144
6,680000	-0,508314	-1,081368
6,690000	-0,497798	-1,070851
6,700000	-0,476765	-1,049817
6,710000	-0,460991	-1,034041
6,720000	-0,445216	-1,018265
6,730000	-0,424184	-0,997231
6,740000	-0,408409	-0,981455
6,750000	-0,387377	-0,965680
6,760000	-0,366344	-0,949904
6,770000	-0,345311	-0,923611
6,780000	-0,319021	-0,902577
6,790000	-0,303246	-0,881543
6,800000	-0,276955	-0,865767
6,810000	-0,255923	-0,844733
6,820000	-0,229632	-0,818440
6,830000	-0,203341	-0,797406
6,840000	-0,177050	-0,771113
6,850000	-0,150759	-0,744820
6,860000	-0,124469	-0,718527
6,870000	-0,098178	-0,697493
6,880000	-0,071887	-0,660683
6,890000	-0,045596	-0,634390
6,900000	-0,014047	-0,608097
6,910000	0,017502	-0,576546
6,920000	0,049051	-0,550253
6,930000	0,075342	-0,523960
6,940000	0,106890	-0,497668
6,950000	0,138439	-0,466116
6,960000	0,164730	-0,439823
6,970000	0,191021	-0,408272
6,980000	0,227828	-0,381979
6,990000	0,254119	-0,350428
7,000000	0,285668	-0,318876
7,010000	0,317217	-0,287325
7,020000	0,348766	-0,255774
7,030000	0,375057	-0,224222
7,040000	0,406606	-0,197929
7,050000	0,438155	-0,166378
7,060000	0,464445	-0,140085
7,070000	0,490736	-0,108534
7,080000	0,522285	-0,076983
7,090000	0,548576	-0,050690
7,100000	0,574867	-0,024397
7,110000	0,606416	0,007154
7,120000	0,627448	0,033447
7,130000	0,658997	0,064999
7,140000	0,680030	0,091291
7,150000	0,706321	0,117584
7,160000	0,732612	0,138619
7,170000	0,753644	0,164911
7,180000	0,779935	0,191204
7,190000	0,806226	0,217497
7,200000	0,827259	0,238531
7,210000	0,848291	0,259565
7,220000	0,869324	0,280600
7,230000	0,890357	0,306893
7,240000	0,906131	0,322668
7,250000	0,927164	0,343702
7,260000	0,948196	0,364737
7,270000	0,963971	0,380512
7,280000	0,979745	0,396288
7,290000	0,990262	0,412064
7,300000	1,006036	0,427839
7,310000	1,021811	0,438357
7,320000	1,032327	0,454132
7,330000	1,042843	0,464649
7,340000	1,053360	0,475167
7,350000	1,058618	0,485684
7,360000	1,069134	0,496201
7,370000	1,079650	0,501459
7,380000	1,084909	0,511976
7,390000	1,090167	0,517235
7,400000	1,090167	0,522494
7,410000	1,095425	0,533011
7,420000	1,100683	0,533011
7,430000	1,100683	0,533011
7,440000	1,100683	0,538269
7,450000	1,100683	0,538269
7,460000	1,095425	0,538269
7,470000	1,095425	0,538269
7,480000	1,090167	0,533011
7,490000	1,084909	0,533011
7,500000	1,079650	0,527752
7,510000	1,074392	0,517235
7,520000	1,069134	0,511976
7,530000	1,058618	0,506718
7,540000	1,048101	0,490942
7,550000	1,037585	0,480425
7,560000	1,027069	0,469908
7,570000	1,011294	0,459391
7,580000	1,000778	0,443615
7,590000	0,985003	0,433098
7,600000	0,969229	0,417322
7,610000	0,948196	0,396288
7,620000	0,937680	0,380512
7,630000	0,916647	0,364737
7,640000	0,895615	0,343702
7,650000	0,879840	0,327927
7,660000	0,858808	0,306893
7,670000	0,837775	0,285858
7,680000	0,811484	0,264824
7,690000	0,790451	0,243790
7,700000	0,769419	0,222756
7,710000	0,743128	0,196463
7,720000	0,716837	0,170170
7,730000	0,690546	0,149136
7,740000	0,669514	0,122843
7,750000	0,643223	0,096550
7,760000	0,616932	0,070257
7,770000	0,590641	0,043964
7,780000	0,559092	0,017672
7,790000	0,532802	-0,008621
7,800000	0,501253	-0,034914
7,810000	0,474962	-0,066465
7,820000	0,443413	-0,092758
7,830000	0,417122	-0,119051
7,840000	0,390831	-0,150602
7,850000	0,359282	-0,182154
7,860000	0,332991	-0,208447
7,870000	0,301442	-0,239998
7,880000	0,275152	-0,266291
7,890000	0,243603	-0,292584
7,900000	0,217312	-0,324135
7,910000	0,185763	-0,355686
7,920000	0,154214	-0,387238
7,930000	0,122665	-0,413531
7,940000	0,096374	-0,445082
7,950000	0,070083	-0,476633
7,960000	0,033276	-0,502926
7,970000	0,006985	-0,529219
7,980000	-0,019305	-0,560770
7,990000	-0,045596	-0,592322
8,000000	-0,077145	-0,613356
8,010000	-0,103436	-0,639649
8,020000	-0,124469	-0,671200
8,030000	-0,156018	-0,697493
8,040000	-0,182308	-0,729044
8,050000	-0,203341	-0,755337
8,060000	-0,229632	-0,781630
8,070000	-0,255923	-0,802664
8,080000	-0,276955	-0,828957
8,090000	-0,297988	-0,855250
8,100000	-0,324279	-0,876284
8,110000	-0,345311	-0,902577
8,120000	-0,366344	-0,923611
8,130000	-0,382119	-0,939387
8,140000	-0,403151	-0,960421
8,150000	-0,418926	-0,981455
8,160000	-0,445216	-1,002490
8,170000	-0,455733	-1,018265
8,180000	-0,471507	-1,034041
8,190000	-0,492540	-1,049817
8,200000	-0,508314	-1,065592
8,210000	-0,518831	-1,081368
8,220000	-0,529347	-1,097144
8,230000	-0,545122	-1,107661
8,240000	-0,555638	-1,118178
8,250000	-0,560896	-1,123436
8,260000	-0,571412	-1,133954
8,270000	-0,581929	-1,144471
8,280000	-0,592445	-1,154988
8,290000	-0,597703	-1,165505
8,300000	-0,602961	-1,170764
8,310000	-0,608219	-1,176022
8,320000	-0,608219	-1,181281
8,330000	-0,608219	-1,181281
8,340000	-0,613478	-1,186539
8,350000	-0,613478	-1,186539
8,360000	-0,613478	-1,186539
8,370000	-0,613478	-1,186539
8,380000	-0,613478	-1,186539
8,390000	-0,608219	-1,181281
8,400000	-0,602961	-1,181281
8,410000	-0,597703	-1,176022
8,420000	-0,587187	-1,170764
8,430000	-0,581929	-1,165505
8,440000	-0,576671	-1,154988
8,450000	-0,566154	-1,144471
8,460000	-0,555638	-1,139212
8,470000	-0,545122	-1,128695
8,480000	-0,534605	-1,112919
8,490000	-0,518831	-1,102402
8,500000	-0,503056	-1,086627
8,510000	-0,492540	-1,076109
8,520000	-0,476765	-1,060334
8,530000	-0,455733	-1,044558
8,540000	-0,439958	-1,028782
8,550000	-0,418926	-1,007748
8,560000	-0,403151	-0,991972
8,570000	-0,387377	-0,970938
8,580000	-0,366344	-0,955162
8,590000	-0,340053	-0,934128
8,600000	-0,324279	-0,913094
8,610000	-0,297988	-0,886801
8,620000	-0,276955	-0,865767
8,630000	-0,255923	-0,839474
8,640000	-0,229632	-0,818440
8,650000	-0,203341	-0,792147
8,660000	-0,177050	-0,765854
8,670000	-0,150759	-0,739561
8,680000	-0,129727	-0,713269
