t (s)	U1(V)	U2(V)
0,810000	0,611674	0,086033
0,820000	0,585383	0,059740
0,830000	0,559092	0,038706
0,840000	0,532802	0,007154
0,850000	0,506511	-0,024397
0,860000	0,474962	-0,050690
0,870000	0,448671	-0,076983
0,880000	0,422380	-0,103275
0,890000	0,390831	-0,134827
0,900000	0,359282	-0,161120
0,910000	0,338250	-0,187412
0,920000	0,306701	-0,218964
0,930000	0,280410	-0,245257
0,940000	0,248861	-0,276808
0,950000	0,222570	-0,303101
0,960000	0,191021	-0,334652
0,970000	0,159472	-0,360945
0,980000	0,127923	-0,392496
0,990000	0,101632	-0,418789
1,000000	0,070083	-0,450340
1,010000	0,043793	-0,476633
1,020000	0,017502	-0,502926
1,030000	-0,014047	-0,534477
1,040000	-0,045596	-0,560770
1,050000	-0,071887	-0,587063
1,060000	-0,098178	-0,613356
1,070000	-0,124469	-0,644907
1,080000	-0,150759	-0,671200
1,090000	-0,177050	-0,697493
1,100000	-0,203341	-0,729044
1,110000	-0,224374	-0,750079
1,120000	-0,250664	-0,776371
1,130000	-0,276955	-0,802664
1,140000	-0,297988	-0,834216
1,150000	-0,324279	-0,855250
1,160000	-0,345311	-0,881543
1,170000	-0,366344	-0,902577
1,180000	-0,382119	-0,923611
1,190000	-0,408409	-0,944645
1,200000	-0,424184	-0,960421
1,210000	-0,445216	-0,981455
1,220000	-0,460991	-0,997231
1,230000	-0,476765	-1,013007
1,240000	-0,492540	-1,028782
1,250000	-0,508314	-1,044558
1,260000	-0,524089	-1,065592
1,270000	-0,534605	-1,076109
1,280000	-0,550380	-1,091885
1,290000	-0,560896	-1,097144
1,300000	-0,571412	-1,107661
1,310000	-0,581929	-1,118178
1,320000	-0,592445	-1,128695
1,330000	-0,597703	-1,139212
1,340000	-0,602961	-1,144471
1,350000	-0,608219	-1,149729
1,360000	-0,618736	-1,160246
1,370000	-0,623994	-1,160246
1,380000	-0,629252	-1,165505
1,390000	-0,629252	-1,170764
1,400000	-0,629252	-1,165505
1,410000	-0,629252	-1,170764
1,420000	-0,629252	-1,170764
1,430000	-0,629252	-1,165505
1,440000	-0,623994	-1,165505
1,450000	-0,618736	-1,160246
1,460000	-0,613478	-1,160246
1,470000	-0,608219	-1,149729
1,480000	-0,602961	-1,144471
1,490000	-0,592445	-1,139212
1,500000	-0,587187	-1,133954
1,510000	-0,576671	-1,123436
1,520000	-0,566154	-1,112919
1,530000	-0,555638	-1,097144
1,540000	-0,539863	-1,086627
1,550000	-0,529347	-1,076109
1,560000	-0,513573	-1,060334
1,570000	-0,503056	-1,044558
1,580000	-0,487282	-1,028782
1,590000	-0,471507	-1,013007
1,600000	-0,450475	-0,997231
1,610000	-0,434700	-0,976197
1,620000	-0,413668	-0,960421
1,630000	-0,397893	-0,939387
1,640000	-0,376860	-0,918353
1,650000	-0,355828	-0,902577
1,660000	-0,334795	-0,876284
1,670000	-0,308504	-0,855250
1,680000	-0,287472	-0,834216
1,690000	-0,266439	-0,807923
1,700000	-0,240148	-0,786888
1,710000	-0,213857	-0,760596
1,720000	-0,187567	-0,734303
1,730000	-0,161276	-0,713269
1,740000	-0,134985	-0,681717
1,750000	-0,108694	-0,660683
1,760000	-0,082403	-0,629132
1,770000	-0,050854	-0,602839
1,780000	-0,029822	-0,576546
1,790000	0,006985	-0,550253
1,800000	0,033276	-0,518702
1,810000	0,059567	-0,492409
1,820000	0,085858	-0,460858
1,830000	0,117407	-0,434565
1,840000	0,148956	-0,408272
1,850000	0,175247	-0,376721
1,860000	0,206796	-0,350428
1,870000	0,238345	-0,324135
1,880000	0,264635	-0,292584
1,890000	0,290926	-0,261032
1,900000	0,317217	-0,234739
1,910000	0,348766	-0,203188
1,920000	0,380315	-0,171637
1,930000	0,411864	-0,140085
1,940000	0,438155	-0,113792
1,950000	0,464445	-0,082241
1,960000	0,495994	-0,055948
1,970000	0,522285	-0,024397
1,980000	0,548576	0,007154
1,990000	0,574867	0,033447
2,000000	0,595900	0,059740
2,010000	0,622190	0,091291
2,020000	0,648481	0,122843
2,030000	0,680030	0,149136
2,040000	0,701063	0,175428
2,050000	0,727354	0,201721
2,060000	0,748386	0,228014
2,070000	0,769419	0,249048
2,080000	0,790451	0,270083
2,090000	0,811484	0,296375
2,100000	0,832517	0,312151
2,110000	0,853549	0,333185
2,120000	0,874582	0,348961
2,130000	0,890357	0,375254
2,140000	0,906131	0,396288
2,150000	0,921906	0,406805
2,160000	0,937680	0,422581
2,170000	0,948196	0,438357
2,180000	0,963971	0,454132
2,190000	0,985003	0,469908
2,200000	0,990262	0,485684
2,210000	1,000778	0,490942
2,220000	1,011294	0,501459
2,230000	1,027069	0,511976
2,240000	1,032327	0,517235
2,250000	1,037585	0,527752
2,260000	1,048101	0,533011
2,270000	1,048101	0,538269
2,280000	1,053360	0,543528
2,290000	1,058618	0,543528
2,300000	1,063876	0,548786
2,310000	1,063876	0,548786
2,320000	1,063876	0,548786
2,330000	1,063876	0,548786
2,340000	1,058618	0,548786
2,350000	1,058618	0,543528
2,360000	1,053360	0,538269
2,370000	1,048101	0,533011
2,380000	1,042843	0,522494
2,390000	1,037585	0,522494
2,400000	1,027069	0,511976
2,410000	1,021811	0,501459
2,420000	1,011294	0,490942
2,430000	1,000778	0,480425
2,440000	0,990262	0,464649
2,450000	0,979745	0,454132
2,460000	0,969229	0,438357
2,470000	0,953455	0,422581
2,480000	0,942938	0,406805
2,490000	0,921906	0,385771
2,500000	0,900873	0,375254
2,510000	0,885098	0,354220
2,520000	0,869324	0,333185
2,530000	0,848291	0,317410
2,540000	0,832517	0,296375
2,550000	0,811484	0,275341
2,560000	0,790451	0,254307
2,570000	0,769419	0,228014
2,580000	0,743128	0,212238
2,590000	0,722095	0,185946
2,600000	0,701063	0,159653
2,610000	0,674772	0,138619
2,620000	0,648481	0,112326
2,630000	0,622190	0,091291
2,640000	0,595900	0,064999
2,650000	0,569609	0,038706
2,660000	0,543318	0,007154
2,670000	0,517027	-0,019138
2,680000	0,485478	-0,045431
2,690000	0,464445	-0,071724
2,700000	0,432897	-0,103275
2,710000	0,406606	-0,129568
2,720000	0,375057	-0,161120
2,730000	0,348766	-0,187412
2,740000	0,317217	-0,218964
2,750000	0,290926	-0,250515
2,760000	0,259377	-0,276808
2,770000	0,233086	-0,308359
2,780000	0,201537	-0,334652
2,790000	0,169988	-0,371462
2,800000	0,143698	-0,403013
2,810000	0,112149	-0,429306
2,820000	0,085858	-0,460858
2,830000	0,054309	-0,492409
2,840000	0,028018	-0,518702
2,850000	0,001727	-0,550253
2,860000	-0,029822	-0,581805
2,870000	-0,056113	-0,608097
2,880000	-0,087661	-0,639649
2,890000	-0,113952	-0,665942
2,900000	-0,134985	-0,692234
2,910000	-0,166534	-0,713269
2,920000	-0,187567	-0,739561
2,930000	-0,213857	-0,765854
2,940000	-0,240148	-0,792147
2,950000	-0,266439	-0,813181
2,960000	-0,287472	-0,834216
2,970000	-0,313762	-0,860508
2,980000	-0,334795	-0,881543
2,990000	-0,355828	-0,902577
3,000000	-0,376860	-0,923611
3,010000	-0,397893	-0,944645
3,020000	-0,413668	-0,965680
3,030000	-0,434700	-0,981455
3,040000	-0,455733	-1,002490
3,050000	-0,471507	-1,018265
3,060000	-0,487282	-1,034041
3,070000	-0,503056	-1,049817
3,080000	-0,518831	-1,060334
3,090000	-0,529347	-1,070851
3,100000	-0,545122	-1,086627
3,110000	-0,555638	-1,097144
3,120000	-0,566154	-1,112919
3,130000	-0,576671	-1,123436
3,140000	-0,587187	-1,133954
3,150000	-0,597703	-1,139212
3,160000	-0,602961	-1,149729
3,170000	-0,608219	-1,154988
3,180000	-0,613478	-1,154988
3,190000	-0,618736	-1,160246
3,200000	-0,618736	-1,165505
3,210000	-0,623994	-1,170764
3,220000	-0,629252	-1,170764
3,230000	-0,623994	-1,170764
3,240000	-0,629252	-1,170764
3,250000	-0,623994	-1,176022
3,260000	-0,623994	-1,176022
3,270000	-0,618736	-1,170764
3,280000	-0,613478	-1,160246
3,290000	-0,608219	-1,160246
3,300000	-0,602961	-1,154988
3,310000	-0,597703	-1,144471
3,320000	-0,587187	-1,139212
3,330000	-0,581929	-1,123436
3,340000	-0,571412	-1,112919
3,350000	-0,555638	-1,102402
3,360000	-0,545122	-1,086627
3,370000	-0,534605	-1,076109
3,380000	-0,518831	-1,065592
3,390000	-0,503056	-1,049817
3,400000	-0,487282	-1,028782
3,410000	-0,471507	-1,013007
3,420000	-0,455733	-0,997231
3,430000	-0,439958	-0,976197
3,440000	-0,418926	-0,955162
3,450000	-0,397893	-0,934128
3,460000	-0,382119	-0,918353
3,470000	-0,361086	-0,897318
3,480000	-0,334795	-0,876284
3,490000	-0,313762	-0,855250
3,500000	-0,292730	-0,828957
3,510000	-0,271697	-0,807923
3,520000	-0,250664	-0,781630
3,530000	-0,224374	-0,750079
3,540000	-0,198083	-0,729044
3,550000	-0,171792	-0,702751
3,560000	-0,150759	-0,671200
3,570000	-0,124469	-0,650166
3,580000	-0,092920	-0,623873
3,590000	-0,066629	-0,592322
3,600000	-0,040338	-0,571287
3,610000	-0,014047	-0,539736
3,620000	0,022760	-0,513443
3,630000	0,049051	-0,481892
3,640000	0,080600	-0,450340
3,650000	0,106890	-0,424048
3,660000	0,133181	-0,392496
3,670000	0,169988	-0,360945
3,680000	0,196279	-0,334652
3,690000	0,222570	-0,303101
3,700000	0,254119	-0,276808
3,710000	0,285668	-0,239998
3,720000	0,311959	-0,213705
3,730000	0,343508	-0,187412
3,740000	0,369799	-0,155861
3,750000	0,396089	-0,124310
3,760000	0,427638	-0,103275
3,770000	0,453929	-0,071724
3,780000	0,480220	-0,040173
3,790000	0,506511	-0,013880
3,800000	0,538060	0,012413
3,810000	0,564351	0,043964
3,820000	0,590641	0,070257
3,830000	0,616932	0,101809
3,840000	0,643223	0,122843
3,850000	0,669514	0,149136
3,860000	0,695805	0,175428
3,870000	0,716837	0,201721
3,880000	0,743128	0,228014
3,890000	0,764161	0,249048
3,900000	0,785193	0,275341
3,910000	0,811484	0,296375
3,920000	0,832517	0,317410
3,930000	0,848291	0,338444
3,940000	0,864066	0,359478
3,950000	0,885098	0,380512
3,960000	0,906131	0,396288
3,970000	0,921906	0,412064
3,980000	0,937680	0,433098
3,990000	0,953455	0,443615
4,000000	0,969229	0,459391
4,010000	0,979745	0,469908
4,020000	0,990262	0,485684
4,030000	1,006036	0,490942
4,040000	1,011294	0,506718
4,050000	1,021811	0,517235
4,060000	1,032327	0,522494
4,070000	1,037585	0,527752
4,080000	1,042843	0,533011
4,090000	1,053360	0,543528
4,100000	1,053360	0,543528
4,110000	1,058618	0,548786
4,120000	1,063876	0,554045
4,130000	1,063876	0,554045
4,140000	1,063876	0,554045
4,150000	1,063876	0,554045
4,160000	1,063876	0,548786
4,170000	1,058618	0,543528
4,180000	1,058618	0,543528
4,190000	1,053360	0,533011
4,200000	1,048101	0,527752
4,210000	1,042843	0,522494
4,220000	1,037585	0,517235
4,230000	1,027069	0,506718
4,240000	1,016552	0,496201
4,250000	1,011294	0,485684
4,260000	1,000778	0,475167
4,270000	0,985003	0,459391
4,280000	0,969229	0,448874
4,290000	0,958713	0,433098
4,300000	0,942938	0,412064
4,310000	0,932422	0,396288
4,320000	0,911389	0,380512
4,330000	0,895615	0,359478
4,340000	0,879840	0,343702
4,350000	0,858808	0,322668
4,360000	0,837775	0,301634
4,370000	0,822000	0,285858
4,380000	0,795710	0,259565
4,390000	0,774677	0,238531
4,400000	0,753644	0,217497
4,410000	0,727354	0,191204
4,420000	0,701063	0,164911
4,430000	0,680030	0,143877
4,440000	0,653739	0,117584
4,450000	0,627448	0,091291
4,460000	0,601158	0,064999
4,470000	0,580125	0,038706
4,480000	0,548576	0,012413
4,490000	0,522285	-0,024397
4,500000	0,490736	-0,050690
4,510000	0,464445	-0,076983
4,520000	0,438155	-0,108534
4,530000	0,411864	-0,134827
4,540000	0,385573	-0,166378
4,550000	0,354024	-0,197929
4,560000	0,322475	-0,218964
4,570000	0,296184	-0,250515
4,580000	0,269894	-0,282066
4,590000	0,238345	-0,308359
4,600000	0,206796	-0,339911
4,610000	0,180505	-0,366203
4,620000	0,148956	-0,397755
4,630000	0,122665	-0,424048
4,640000	0,091116	-0,450340
4,650000	0,059567	-0,481892
4,660000	0,033276	-0,513443
4,670000	0,006985	-0,544995
4,680000	-0,024564	-0,571287
4,690000	-0,056113	-0,602839
4,700000	-0,077145	-0,623873
4,710000	-0,108694	-0,655424
4,720000	-0,134985	-0,681717
4,730000	-0,161276	-0,708010
4,740000	-0,187567	-0,734303
4,750000	-0,213857	-0,760596
4,760000	-0,234890	-0,786888
4,770000	-0,261181	-0,813181
4,780000	-0,287472	-0,828957
4,790000	-0,308504	-0,855250
4,800000	-0,334795	-0,876284
4,810000	-0,355828	-0,897318
4,820000	-0,376860	-0,918353
4,830000	-0,397893	-0,944645
4,840000	-0,418926	-0,960421
4,850000	-0,434700	-0,981455
4,860000	-0,450475	-1,002490
4,870000	-0,471507	-1,018265
4,880000	-0,487282	-1,039299
4,890000	-0,503056	-1,055075
4,900000	-0,518831	-1,070851
4,910000	-0,534605	-1,081368
4,920000	-0,545122	-1,091885
4,930000	-0,560896	-1,102402
4,940000	-0,571412	-1,112919
4,950000	-0,576671	-1,123436
4,960000	-0,587187	-1,133954
4,970000	-0,597703	-1,139212
4,980000	-0,602961	-1,144471
4,990000	-0,608219	-1,149729
5,000000	-0,613478	-1,154988
5,010000	-0,618736	-1,154988
5,020000	-0,623994	-1,160246
5,030000	-0,623994	-1,160246
5,040000	-0,629252	-1,160246
5,050000	-0,629252	-1,160246
5,060000	-0,629252	-1,160246
5,070000	-0,623994	-1,160246
5,080000	-0,618736	-1,154988
5,090000	-0,618736	-1,154988
5,100000	-0,613478	-1,149729
5,110000	-0,608219	-1,144471
5,120000	-0,602961	-1,139212
5,130000	-0,592445	-1,133954
5,140000	-0,587187	-1,123436
5,150000	-0,576671	-1,112919
5,160000	-0,571412	-1,102402
5,170000	-0,560896	-1,091885
5,180000	-0,550380	-1,076109
5,190000	-0,534605	-1,060334
5,200000	-0,524089	-1,044558
5,210000	-0,508314	-1,034041
5,220000	-0,487282	-1,018265
5,230000	-0,476765	-1,002490
5,240000	-0,460991	-0,986714
5,250000	-0,439958	-0,965680
5,260000	-0,424184	-0,944645
5,270000	-0,403151	-0,928870
5,280000	-0,387377	-0,907835
5,290000	-0,366344	-0,886801
5,300000	-0,345311	-0,865767
5,310000	-0,324279	-0,839474
5,320000	-0,303246	-0,818440
5,330000	-0,276955	-0,792147
5,340000	-0,255923	-0,771113
5,350000	-0,229632	-0,744820
5,360000	-0,208599	-0,718527
5,370000	-0,177050	-0,692234
5,380000	-0,156018	-0,665942
5,390000	-0,129727	-0,639649
5,400000	-0,103436	-0,613356
5,410000	-0,077145	-0,581805
5,420000	-0,045596	-0,550253
5,430000	-0,019305	-0,523960
5,440000	0,017502	-0,497668
5,450000	0,043793	-0,466116
5,460000	0,070083	-0,445082
5,470000	0,101632	-0,413531
5,480000	0,127923	-0,381979
5,490000	0,159472	-0,355686
5,500000	0,185763	-0,329394
5,510000	0,217312	-0,297842
5,520000	0,243603	-0,271549
5,530000	0,275152	-0,239998
5,540000	0,306701	-0,208447
5,550000	0,332991	-0,182154
5,560000	0,359282	-0,150602
5,570000	0,390831	-0,124310
5,580000	0,417122	-0,098017
5,590000	0,443413	-0,066465
5,600000	0,469704	-0,040173
5,610000	0,501253	-0,013880
5,620000	0,527543	0,017672
5,630000	0,553834	0,043964
5,640000	0,580125	0,070257
5,650000	0,606416	0,096550
5,660000	0,632707	0,122843
5,670000	0,658997	0,149136
5,680000	0,685288	0,175428
5,690000	0,711579	0,196463
5,700000	0,732612	0,228014
5,710000	0,753644	0,249048
5,720000	0,774677	0,270083
5,730000	0,800968	0,291117
5,740000	0,822000	0,312151
5,750000	0,843033	0,327927
5,760000	0,858808	0,348961
5,770000	0,879840	0,364737
5,780000	0,895615	0,385771
5,790000	0,911389	0,401547
5,800000	0,932422	0,417322
5,810000	0,948196	0,433098
5,820000	0,963971	0,454132
5,830000	0,974487	0,464649
5,840000	0,990262	0,480425
5,850000	1,000778	0,490942
5,860000	1,011294	0,501459
5,870000	1,021811	0,506718
5,880000	1,027069	0,517235
5,890000	1,037585	0,527752
5,900000	1,042843	0,533011
5,910000	1,048101	0,538269
5,920000	1,058618	0,543528
5,930000	1,063876	0,543528
5,940000	1,063876	0,543528
5,950000	1,069134	0,548786
5,960000	1,063876	0,543528
5,970000	1,063876	0,543528
5,980000	1,063876	0,538269
5,990000	1,063876	0,538269
6,000000	1,058618	0,533011
6,010000	1,053360	0,527752
6,020000	1,053360	0,522494
6,030000	1,048101	0,517235
6,040000	1,037585	0,506718
6,050000	1,032327	0,501459
6,060000	1,016552	0,490942
6,070000	1,011294	0,480425
6,080000	1,000778	0,464649
6,090000	0,990262	0,459391
6,100000	0,979745	0,443615
6,110000	0,963971	0,427839
6,120000	0,953455	0,417322
6,130000	0,932422	0,396288
6,140000	0,921906	0,380512
6,150000	0,900873	0,359478
6,160000	0,879840	0,343702
6,170000	0,864066	0,327927
6,180000	0,843033	0,301634
6,190000	0,822000	0,280600
6,200000	0,800968	0,259565
6,210000	0,785193	0,238531
6,220000	0,758903	0,212238
6,230000	0,737870	0,191204
6,240000	0,706321	0,164911
6,250000	0,690546	0,138619
6,260000	0,664256	0,117584
6,270000	0,632707	0,091291
6,280000	0,606416	0,064999
6,290000	0,580125	0,038706
6,300000	0,559092	0,012413
6,310000	0,532802	-0,013880
6,320000	0,506511	-0,045431
6,330000	0,474962	-0,071724
6,340000	0,448671	-0,103275
6,350000	0,417122	-0,129568
6,360000	0,390831	-0,161120
6,370000	0,359282	-0,182154
6,380000	0,332991	-0,213705
6,390000	0,301442	-0,239998
6,400000	0,275152	-0,276808
6,410000	0,248861	-0,303101
6,420000	0,217312	-0,334652
6,430000	0,185763	-0,360945
6,440000	0,159472	-0,392496
6,450000	0,127923	-0,424048
6,460000	0,101632	-0,455599
6,470000	0,070083	-0,481892
6,480000	0,043793	-0,508185
6,490000	0,012244	-0,539736
6,500000	-0,024564	-0,566029
6,510000	-0,045596	-0,592322
6,520000	-0,077145	-0,618614
6,530000	-0,103436	-0,650166
6,540000	-0,129727	-0,676459
6,550000	-0,156018	-0,702751
6,560000	-0,182308	-0,729044
6,570000	-0,208599	-0,750079
6,580000	-0,234890	-0,776371
6,590000	-0,255923	-0,797406
6,600000	-0,282213	-0,823698
6,610000	-0,303246	-0,844733
6,620000	-0,329537	-0,871025
6,630000	-0,350570	-0,892060
6,640000	-0,366344	-0,913094
6,650000	-0,392635	-0,934128
6,660000	-0,408409	-0,949904
6,670000	-0,424184	-0,970938
6,680000	-0,450475	-0,986714
6,690000	-0,471507	-1,002490
6,700000	-0,482024	-1,018265
6,710000	-0,497798	-1,034041
6,720000	-0,513573	-1,049817
6,730000	-0,529347	-1,060334
6,740000	-0,539863	-1,076109
6,750000	-0,555638	-1,086627
6,760000	-0,566154	-1,097144
6,770000	-0,576671	-1,107661
6,780000	-0,581929	-1,118178
6,790000	-0,597703	-1,123436
6,800000	-0,602961	-1,128695
6,810000	-0,608219	-1,133954
6,820000	-0,618736	-1,139212
6,830000	-0,618736	-1,139212
6,840000	-0,618736	-1,144471
6,850000	-0,629252	-1,144471
6,860000	-0,629252	-1,144471
6,870000	-0,629252	-1,139212
6,880000	-0,629252	-1,144471
6,890000	-0,629252	-1,139212
6,900000	-0,623994	-1,139212
6,910000	-0,623994	-1,133954
6,920000	-0,618736	-1,128695
6,930000	-0,613478	-1,123436
6,940000	-0,608219	-1,118178
6,950000	-0,602961	-1,107661
6,960000	-0,597703	-1,102402
6,970000	-0,587187	-1,091885
6,980000	-0,576671	-1,086627
6,990000	-0,566154	-1,076109
7,000000	-0,555638	-1,060334
7,010000	-0,539863	-1,049817
7,020000	-0,529347	-1,039299
7,030000	-0,513573	-1,023524
7,040000	-0,497798	-1,013007
7,050000	-0,482024	-0,991972
7,060000	-0,466249	-0,970938
7,070000	-0,445216	-0,955162
7,080000	-0,429442	-0,939387
7,090000	-0,408409	-0,918353
7,100000	-0,392635	-0,897318
7,110000	-0,371602	-0,881543
7,120000	-0,350570	-0,855250
7,130000	-0,329537	-0,834216
7,140000	-0,303246	-0,807923
7,150000	-0,282213	-0,786888
7,160000	-0,261181	-0,760596
7,170000	-0,234890	-0,734303
7,180000	-0,213857	-0,708010
7,190000	-0,182308	-0,686976
7,200000	-0,156018	-0,655424
7,210000	-0,129727	-0,629132
7,220000	-0,103436	-0,597580
7,230000	-0,071887	-0,571287
7,240000	-0,050854	-0,544995
7,250000	-0,024564	-0,513443
7,260000	0,012244	-0,487150
7,270000	0,038534	-0,460858
7,280000	0,064825	-0,429306
7,290000	0,096374	-0,403013
7,300000	0,127923	-0,371462
7,310000	0,159472	-0,345169
7,320000	0,185763	-0,313618
7,330000	0,212054	-0,287325
7,340000	0,243603	-0,255774
7,350000	0,275152	-0,224222
7,360000	0,301442	-0,192671
7,370000	0,332991	-0,166378
7,380000	0,359282	-0,140085
7,390000	0,390831	-0,108534
7,400000	0,422380	-0,082241
7,410000	0,448671	-0,050690
7,420000	0,474962	-0,024397
7,430000	0,506511	0,001896
7,440000	0,532802	0,033447
7,450000	0,559092	0,059740
7,460000	0,585383	0,086033
7,470000	0,611674	0,107067
7,480000	0,637965	0,128101
7,490000	0,658997	0,154394
7,500000	0,685288	0,180687
7,510000	0,711579	0,206980
7,520000	0,732612	0,228014
7,530000	0,758903	0,249048
7,540000	0,779935	0,270083
7,550000	0,800968	0,291117
7,560000	0,822000	0,312151
7,570000	0,843033	0,327927
7,580000	0,858808	0,354220
7,590000	0,885098	0,369995
7,600000	0,900873	0,391030
7,610000	0,921906	0,406805
7,620000	0,932422	0,422581
7,630000	0,948196	0,438357
7,640000	0,963971	0,454132
7,650000	0,979745	0,469908
7,660000	0,990262	0,480425
7,670000	1,000778	0,496201
7,680000	1,011294	0,501459
7,690000	1,021811	0,517235
7,700000	1,027069	0,522494
7,710000	1,037585	0,533011
7,720000	1,042843	0,538269
7,730000	1,048101	0,543528
7,740000	1,053360	0,543528
7,750000	1,058618	0,548786
7,760000	1,063876	0,554045
7,770000	1,063876	0,554045
7,780000	1,063876	0,554045
7,790000	1,069134	0,554045
7,800000	1,063876	0,554045
7,810000	1,063876	0,548786
7,820000	1,058618	0,548786
7,830000	1,058618	0,543528
7,840000	1,053360	0,538269
7,850000	1,048101	0,527752
7,860000	1,037585	0,517235
7,870000	1,032327	0,511976
7,880000	1,027069	0,496201
7,890000	1,016552	0,485684
7,900000	1,006036	0,475167
7,910000	0,990262	0,454132
7,920000	0,979745	0,438357
7,930000	0,963971	0,422581
7,940000	0,953455	0,412064
7,950000	0,937680	0,391030
7,960000	0,916647	0,375254
7,970000	0,900873	0,359478
7,980000	0,885098	0,338444
7,990000	0,864066	0,317410
8,000000	0,843033	0,296375
8,010000	0,822000	0,275341
8,020000	0,800968	0,249048
8,030000	0,779935	0,228014
8,040000	0,758903	0,206980
8,050000	0,732612	0,180687
8,060000	0,711579	0,154394
8,070000	0,685288	0,133360
8,080000	0,658997	0,107067
8,090000	0,637965	0,080774
8,100000	0,606416	0,054482
8,110000	0,580125	0,022930
8,120000	0,559092	-0,008621
8,130000	0,527543	-0,029655
8,140000	0,501253	-0,055948
8,150000	0,474962	-0,087500
8,160000	0,443413	-0,113792
8,170000	0,417122	-0,145344
8,180000	0,390831	-0,171637
8,190000	0,359282	-0,197929
8,200000	0,327733	-0,229481
8,210000	0,301442	-0,255774
8,220000	0,275152	-0,282066
8,230000	0,243603	-0,313618
8,240000	0,217312	-0,345169
8,250000	0,185763	-0,371462
8,260000	0,154214	-0,403013
8,270000	0,127923	-0,424048
8,280000	0,101632	-0,455599
8,290000	0,070083	-0,481892
8,300000	0,038534	-0,508185
8,310000	0,012244	-0,539736
8,320000	-0,019305	-0,566029
8,330000	-0,045596	-0,592322
8,340000	-0,071887	-0,618614
8,350000	-0,103436	-0,644907
8,360000	-0,129727	-0,671200
8,370000	-0,156018	-0,697493
8,380000	-0,182308	-0,723786
8,390000	-0,203341	-0,750079
8,400000	-0,229632	-0,771113
8,410000	-0,255923	-0,797406
8,420000	-0,282213	-0,818440
8,430000	-0,308504	-0,844733
8,440000	-0,329537	-0,865767
8,450000	-0,350570	-0,886801
8,460000	-0,371602	-0,907835
8,470000	-0,392635	-0,923611
8,480000	-0,413668	-0,944645
8,490000	-0,434700	-0,965680
8,500000	-0,450475	-0,981455
8,510000	-0,466249	-0,997231
8,520000	-0,487282	-1,013007
8,530000	-0,503056	-1,034041
8,540000	-0,518831	-1,044558
8,550000	-0,534605	-1,060334
8,560000	-0,545122	-1,070851
8,570000	-0,555638	-1,086627
8,580000	-0,571412	-1,097144
8,590000	-0,576671	-1,107661
8,600000	-0,592445	-1,118178
8,610000	-0,602961	-1,123436
8,620000	-0,608219	-1,128695
8,630000	-0,608219	-1,139212
8,640000	-0,618736	-1,139212
8,650000	-0,623994	-1,144471
8,660000	-0,629252	-1,144471
8,670000	-0,629252	-1,149729
8,680000	-0,629252	-1,149729
8,690000	-0,634510	-1,149729
8,700000	-0,634510	-1,149729
8,710000	-0,629252	-1,149729
